#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1881955	88492704	71.6213	2.14855	35.7	57.9
chr2	1	84979418	1412828	62932429	74.0561	2.34464	35.6	58.1
chr3	1	92479059	1271291	63018770	68.1438	1.93769	35.7	58.1
chr4	1	89535178	1247162	61186448	68.3379	1.96384	35.7	57.4
chr5	1	89562946	1584546	68248950	76.2022	2.49803	35.7	58.5
chr6	1	78113029	1266954	56952248	72.91	2.28844	35.7	57.8
chr7	1	81081596	1186493	56867793	70.1365	2.04873	35.5	57.3
chr8	1	76405709	1086048	52776789	69.0744	2.00453	35.7	57.4
chr9	1	61171909	1261078	49429121	80.8036	2.91147	35.7	58.3
chr10	1	70643054	1169720	52420277	74.2044	2.33613	35.7	58.5
chr11	1	74805798	1035185	51546084	68.9065	1.95137	35.7	57.4
chr12	1	72970719	935583	48333359	66.2366	1.80645	35.6	58.3
chr13	1	64299765	861379	42728912	66.4527	1.88731	35.7	57.7
chr14	1	61112200	762261	40320003	65.977	1.75887	35.7	58
chr15	1	64676183	913748	44743130	69.1802	1.99184	35.6	58.2
chr16	1	60362399	870777	41897474	69.4099	2.03493	35.7	57.6
chr17	1	65088165	999408	46559503	71.533	2.16671	35.7	57.1
chr18	1	56472973	971687	41689816	73.8226	2.42817	35.7	57.9
chr19	1	55516201	665109	35601191	64.1276	1.68816	35.6	57.6
chr20	1	58627490	1029359	44099187	75.2193	2.47922	35.7	58.7
chr21	1	51742555	704024	35501022	68.6109	1.92001	35.7	57.5
chr22	1	61573679	726866	39210408	63.6805	1.66559	35.7	58.4
chr23	1	53134997	697985	36016188	67.7824	1.85195	35.7	58.3
chr24	1	48566227	854471	36923150	76.0264	2.48494	35.7	58.5
chr25	1	51730745	762193	36491749	70.5417	2.0785	35.7	58.3
chr26	1	39257614	743005	30910224	78.7369	2.67466	35.7	57.2
chr27	1	46662488	649382	32026447	68.6342	1.95806	35.6	57.4
chr28	1	41733330	706882	31490317	75.456	2.39212	35.7	58.3
chr29	1	42517134	501502	27312081	64.2378	1.65902	35.6	57.6
chr30	1	40643782	618751	29311584	72.1182	2.14696	35.6	58.5
chr31	1	39901454	532487	26217973	65.7068	1.87949	35.7	58.1
chr32	1	40225481	461379	25486348	63.3587	1.61566	35.6	56.7
chr33	1	32139216	411436	21245982	66.1061	1.79965	35.6	57.6
chr34	1	42397973	601158	29294669	69.0945	2.00316	35.7	57.9
chr35	1	28051305	441874	19917229	71.0029	2.22398	35.7	54.1
chr36	1	31223415	393632	20894960	66.9208	1.77537	35.6	58.5
chr37	1	30785915	424694	21088305	68.4998	1.94606	35.7	58.8
chr38	1	24803098	353225	16877297	68.0451	2.00441	35.6	57.9
chrX	1	124992030	1800557	88964189	71.1759	2.03449	35.7	55.8
