#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1157947	70675278	57.2008	1.32196	35.7	57.9
chr2	1	84979418	869329	50927186	59.9288	1.44211	35.6	58.1
chr3	1	92479059	781279	49558750	53.5892	1.19068	35.7	58.1
chr4	1	89535178	766541	48099748	53.7216	1.20674	35.7	57.4
chr5	1	89562946	974729	55760209	62.2581	1.53668	35.7	58.5
chr6	1	78113029	779426	45905185	58.7676	1.40778	35.7	57.8
chr7	1	81081596	729454	44939553	55.4251	1.25941	35.5	57.3
chr8	1	76405709	666638	41688746	54.5623	1.23056	35.7	57.4
chr9	1	61171909	775629	41402961	67.683	1.79051	35.7	58.3
chr10	1	70643054	718663	42376274	59.9865	1.43574	35.7	58.5
chr11	1	74805798	637374	40585519	54.2545	1.20158	35.7	57.4
chr12	1	72970719	574559	37562521	51.4762	1.10932	35.6	58.3
chr13	1	64299765	529741	33456745	52.0325	1.16055	35.7	57.7
chr14	1	61112200	467457	31148746	50.9698	1.07812	35.7	58
chr15	1	64676183	561635	35300288	54.58	1.22408	35.6	58.2
chr16	1	60362399	535009	33198300	54.9983	1.25003	35.7	57.5
chr17	1	65088165	613999	37105521	57.0081	1.3313	35.7	57.1
chr18	1	56472973	596652	33839661	59.9219	1.49113	35.7	57.9
chr19	1	55516201	408650	27430646	49.4102	1.03699	35.6	57.6
chr20	1	58627490	633639	36056262	61.5006	1.5263	35.7	58.7
chr21	1	51742555	431902	27826620	53.779	1.17758	35.7	57.5
chr22	1	61573679	446769	30164471	48.9892	1.02407	35.7	58.4
chr23	1	53134997	429752	28120007	52.9218	1.14045	35.7	58.3
chr24	1	48566227	525285	30151973	62.0842	1.52763	35.7	58.4
chr25	1	51730745	467649	28888076	55.8431	1.27563	35.7	58.3
chr26	1	39257614	455151	25443416	64.8114	1.63848	35.7	57.2
chr27	1	46662488	399027	25122220	53.8381	1.20296	35.6	57.3
chr28	1	41733330	433343	25519920	61.15	1.46626	35.7	58.3
chr29	1	42517134	308650	20966210	49.3124	1.02123	35.6	57.6
chr30	1	40643782	380646	23379669	57.5234	1.32089	35.6	58.5
chr31	1	39901454	326422	20498934	51.3739	1.15238	35.7	58.1
chr32	1	40225481	283738	19475719	48.4164	0.993159	35.7	56.6
chr33	1	32139216	252507	16493316	51.3184	1.10334	35.6	57.6
chr34	1	42397973	369178	23063301	54.3972	1.23004	35.7	57.9
chr35	1	28051305	271587	15796924	56.3144	1.36683	35.7	54.1
chr36	1	31223415	241865	16187112	51.8429	1.09102	35.6	58.5
chr37	1	30785915	261349	16619816	53.9851	1.19727	35.7	58.8
chr38	1	24803098	217414	13390969	53.9891	1.23426	35.6	57.9
chrX	1	124992030	1105105	70108026	56.09	1.2489	35.7	55.8
