#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1994779	90480956	73.2304	2.27724	35.7	57.9
chr2	1	84979418	1497621	64251562	75.6084	2.48551	35.6	58.1
chr3	1	92479059	1347583	64553763	69.8037	2.05391	35.7	58.1
chr4	1	89535178	1321109	62667131	69.9916	2.08046	35.7	57.4
chr5	1	89562946	1679573	69580552	77.689	2.64772	35.7	58.5
chr6	1	78113029	1343425	58159306	74.4553	2.42677	35.7	57.8
chr7	1	81081596	1257442	58201865	71.7818	2.17118	35.5	57.3
chr8	1	76405709	1151476	54012844	70.6922	2.12525	35.7	57.5
chr9	1	61171909	1337736	50254629	82.1531	3.0885	35.7	58.3
chr10	1	70643054	1240247	53512128	75.75	2.47695	35.7	58.5
chr11	1	74805798	1097928	52818779	70.6079	2.06969	35.7	57.4
chr12	1	72970719	991768	49565962	67.9258	1.91503	35.6	58.3
chr13	1	64299765	913866	43809950	68.1339	2.0022	35.7	57.7
chr14	1	61112200	808806	41386403	67.722	1.86636	35.7	58
chr15	1	64676183	968450	45802897	70.8188	2.11099	35.6	58.2
chr16	1	60362399	923090	42859302	71.0033	2.15718	35.7	57.6
chr17	1	65088165	1059456	47611038	73.1485	2.29689	35.7	57.1
chr18	1	56472973	1030604	42544267	75.3356	2.57538	35.7	57.9
chr19	1	55516201	705282	36553297	65.8426	1.7901	35.6	57.6
chr20	1	58627490	1091167	44943952	76.6602	2.62806	35.7	58.7
chr21	1	51742555	746145	36357930	70.267	2.03466	35.7	57.5
chr22	1	61573679	771211	40291275	65.4359	1.76727	35.7	58.4
chr23	1	53134997	739550	36919789	69.483	1.96224	35.7	58.3
chr24	1	48566227	906059	37655472	77.5343	2.63499	35.7	58.5
chr25	1	51730745	808164	37340622	72.1826	2.2037	35.7	58.3
chr26	1	39257614	787541	31477759	80.1826	2.835	35.7	57.2
chr27	1	46662488	688504	32811059	70.3157	2.07596	35.6	57.4
chr28	1	41733330	749940	32141309	77.0159	2.53827	35.7	58.3
chr29	1	42517134	531403	28060288	65.9976	1.75806	35.6	57.6
chr30	1	40643782	655672	29974019	73.7481	2.27493	35.6	58.5
chr31	1	39901454	565158	26892023	67.3961	1.99483	35.7	58.1
chr32	1	40225481	489291	26201954	65.1377	1.71331	35.6	56.7
chr33	1	32139216	435856	21775758	67.7545	1.9065	35.6	57.6
chr34	1	42397973	637831	30009077	70.7795	2.12525	35.7	57.9
chr35	1	28051305	468287	20354159	72.5605	2.35695	35.7	54.1
chr36	1	31223415	417348	21438392	68.6613	1.88242	35.6	58.4
chr37	1	30785915	450501	21604461	70.1764	2.06439	35.7	58.8
chr38	1	24803098	374887	17296047	69.7334	2.12739	35.6	57.9
chrX	1	124992030	1908475	91056678	72.85	2.1565	35.7	55.8
