#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1292980	74841222	60.5725	1.47599	35.7	57.9
chr2	1	84979418	971751	53780967	63.2871	1.61199	35.6	58.1
chr3	1	92479059	873045	52670506	56.954	1.33049	35.7	58.1
chr4	1	89535178	857037	51150459	57.1289	1.34938	35.7	57.4
chr5	1	89562946	1089056	58783787	65.634	1.71706	35.7	58.5
chr6	1	78113029	871028	48529387	62.1271	1.57328	35.7	57.8
chr7	1	81081596	815254	47714928	58.848	1.40756	35.5	57.3
chr8	1	76405709	745312	44266413	57.936	1.37586	35.7	57.4
chr9	1	61171909	867063	43393011	70.9362	2.00172	35.7	58.3
chr10	1	70643054	802901	44755701	63.3547	1.60401	35.7	58.5
chr11	1	74805798	712145	43150640	57.6836	1.34251	35.7	57.4
chr12	1	72970719	641230	39990917	54.8041	1.23799	35.6	58.3
chr13	1	64299765	591955	35586369	55.3445	1.29688	35.7	57.7
chr14	1	61112200	522951	33265884	54.4341	1.20644	35.7	58
chr15	1	64676183	628153	37518930	58.0104	1.36902	35.6	58.2
chr16	1	60362399	597828	35234952	58.3724	1.39694	35.7	57.6
chr17	1	65088165	686610	39340085	60.4412	1.48869	35.7	57.1
chr18	1	56472973	667571	35738851	63.2849	1.66833	35.7	57.9
chr19	1	55516201	456785	29301682	52.7804	1.15925	35.6	57.6
chr20	1	58627490	708141	37983533	64.7879	1.70565	35.7	58.7
chr21	1	51742555	482421	29589035	57.1851	1.31544	35.7	57.5
chr22	1	61573679	499262	32241030	52.3617	1.14432	35.7	58.4
chr23	1	53134997	480528	29969072	56.4018	1.27531	35.7	58.3
chr24	1	48566227	586488	31772609	65.4212	1.70555	35.7	58.4
chr25	1	51730745	523471	30678741	59.3047	1.42772	35.7	58.3
chr26	1	39257614	509199	26785904	68.2311	1.83283	35.7	57.2
chr27	1	46662488	445915	26736643	57.2979	1.34446	35.6	57.3
chr28	1	41733330	484435	26938251	64.5485	1.63899	35.7	58.3
chr29	1	42517134	344914	22415017	52.72	1.14117	35.6	57.6
chr30	1	40643782	425039	24768585	60.9407	1.47474	35.6	58.5
chr31	1	39901454	364925	21812115	54.665	1.28815	35.7	58.1
chr32	1	40225481	317067	20843928	51.8177	1.10995	35.6	56.6
chr33	1	32139216	281989	17565867	54.6556	1.2325	35.6	57.6
chr34	1	42397973	412283	24510361	57.8102	1.37391	35.7	57.9
chr35	1	28051305	303518	16757288	59.738	1.52752	35.7	54.1
chr36	1	31223415	270002	17262205	55.2861	1.21795	35.6	58.5
chr37	1	30785915	292160	17654023	57.3445	1.33841	35.7	58.8
chr38	1	24803098	243121	14205755	57.2741	1.38004	35.6	57.9
chrX	1	124992030	1235635	74506375	59.6089	1.39633	35.7	55.8
