#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1451314	79182685	64.0862	1.65688	35.7	57.9
chr2	1	84979418	1090371	56720822	66.7465	1.80893	35.6	58.1
chr3	1	92479059	980054	55895604	60.4414	1.49363	35.7	58.1
chr4	1	89535178	961936	54305347	60.6525	1.51445	35.7	57.4
chr5	1	89562946	1222103	61819350	69.0234	1.92681	35.7	58.5
chr6	1	78113029	976900	51237596	65.5942	1.76464	35.7	57.8
chr7	1	81081596	914740	50611013	62.4199	1.57956	35.5	57.3
chr8	1	76405709	836857	46947148	61.4446	1.54473	35.7	57.4
chr9	1	61171909	973698	45398022	74.2138	2.24776	35.7	58.3
chr10	1	70643054	902300	47228430	66.855	1.80242	35.7	58.5
chr11	1	74805798	799263	45812228	61.2415	1.50666	35.7	57.4
chr12	1	72970719	720865	42585287	58.3594	1.39187	35.6	58.3
chr13	1	64299765	664605	37813397	58.808	1.45625	35.7	57.7
chr14	1	61112200	587290	35442166	57.9952	1.35485	35.7	58
chr15	1	64676183	704970	39792868	61.5263	1.53642	35.6	58.2
chr16	1	60362399	671652	37343208	61.865	1.56941	35.7	57.6
chr17	1	65088165	770414	41613873	63.9346	1.67048	35.7	57.1
chr18	1	56472973	749671	37648079	66.6657	1.87362	35.7	57.9
chr19	1	55516201	512873	31245879	56.2825	1.30144	35.6	57.6
chr20	1	58627490	794461	39936439	68.119	1.91352	35.7	58.7
chr21	1	51742555	541949	31437656	60.7578	1.47792	35.7	57.5
chr22	1	61573679	560232	34373393	55.8248	1.28399	35.7	58.4
chr23	1	53134997	539056	31855539	59.9521	1.43056	35.7	58.3
chr24	1	48566227	657995	33409224	68.7911	1.9136	35.7	58.4
chr25	1	51730745	587411	32506971	62.8388	1.60204	35.7	58.3
chr26	1	39257614	572076	28134120	71.6654	2.05899	35.7	57.2
chr27	1	46662488	500265	28401278	60.8653	1.50855	35.6	57.3
chr28	1	41733330	543751	28397550	68.0453	1.83951	35.7	58.3
chr29	1	42517134	387034	23929074	56.281	1.28059	35.6	57.6
chr30	1	40643782	476797	26197724	64.4569	1.65436	35.6	58.5
chr31	1	39901454	410135	23186749	58.11	1.44784	35.7	58.1
chr32	1	40225481	356043	22279623	55.3868	1.24642	35.6	56.6
chr33	1	32139216	316809	18716495	58.2357	1.38515	35.6	57.6
chr34	1	42397973	463099	26009631	61.3464	1.54328	35.7	57.9
chr35	1	28051305	340986	17755448	63.2963	1.71623	35.7	54.1
chr36	1	31223415	303508	18414375	58.9762	1.36919	35.6	58.5
chr37	1	30785915	327957	18729440	60.8377	1.50228	35.7	58.8
chr38	1	24803098	273033	15042746	60.6487	1.54981	35.6	57.9
chrX	1	124992030	1387158	79059434	63.2516	1.56766	35.7	55.8
