#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	2017333	90851412	73.5303	2.30307	35.7	57.9
chr2	1	84979418	1514535	64509458	75.9119	2.5136	35.6	58.1
chr3	1	92479059	1362586	64841022	70.1143	2.07682	35.7	58.1
chr4	1	89535178	1336113	62941326	70.2979	2.10409	35.7	57.4
chr5	1	89562946	1698871	69832638	77.9705	2.67808	35.7	58.5
chr6	1	78113029	1358505	58386570	74.7463	2.454	35.7	57.8
chr7	1	81081596	1271628	58467048	72.1089	2.1957	35.5	57.3
chr8	1	76405709	1164473	54248823	71.001	2.14926	35.7	57.5
chr9	1	61171909	1352755	50410838	82.4085	3.12318	35.7	58.3
chr10	1	70643054	1254399	53714975	76.0372	2.50518	35.7	58.5
chr11	1	74805798	1110454	53062662	70.9339	2.09339	35.7	57.4
chr12	1	72970719	1003059	49802815	68.2504	1.93683	35.6	58.3
chr13	1	64299765	924319	44020582	68.4615	2.02507	35.7	57.7
chr14	1	61112200	818154	41595263	68.0638	1.88788	35.7	58
chr15	1	64676183	979417	46003627	71.1292	2.1349	35.6	58.2
chr16	1	60362399	933357	43040165	71.3029	2.18112	35.7	57.6
chr17	1	65088165	1071358	47809490	73.4534	2.32277	35.7	57.1
chr18	1	56472973	1042499	42706725	75.6233	2.60513	35.7	57.9
chr19	1	55516201	713319	36743013	66.1843	1.81046	35.6	57.6
chr20	1	58627490	1103612	45110305	76.9439	2.65802	35.7	58.7
chr21	1	51742555	754369	36511802	70.5644	2.05698	35.7	57.5
chr22	1	61573679	779768	40496104	65.7685	1.78682	35.7	58.4
chr23	1	53134997	748010	37094018	69.8109	1.98474	35.7	58.3
chr24	1	48566227	916383	37790561	77.8124	2.66508	35.7	58.5
chr25	1	51730745	817540	37504909	72.5002	2.22923	35.7	58.3
chr26	1	39257614	796409	31578419	80.439	2.86685	35.7	57.2
chr27	1	46662488	696505	32960549	70.6361	2.10008	35.6	57.4
chr28	1	41733330	758401	32259706	77.2996	2.56684	35.7	58.3
chr29	1	42517134	537446	28198048	66.3216	1.77799	35.6	57.6
chr30	1	40643782	663065	30097201	74.0512	2.30054	35.6	58.5
chr31	1	39901454	571637	27019323	67.7151	2.01771	35.7	58.1
chr32	1	40225481	494807	26334032	65.466	1.73272	35.6	56.7
chr33	1	32139216	440816	21883447	68.0895	1.92818	35.6	57.6
chr34	1	42397973	645041	30140245	71.0889	2.14926	35.7	57.9
chr35	1	28051305	473619	20439865	72.866	2.38374	35.7	54.1
chr36	1	31223415	422020	21540181	68.9873	1.90346	35.6	58.4
chr37	1	30785915	455593	21702387	70.4945	2.08772	35.7	58.8
chr38	1	24803098	379131	17370728	70.0345	2.15153	35.6	57.9
chrX	1	124992030	1930370	91466101	73.1775	2.1813	35.7	55.8
