#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1474112	79768666	64.5605	1.68291	35.7	57.9
chr2	1	84979418	1107304	57111083	67.2058	1.83709	35.6	58.1
chr3	1	92479059	995090	56322776	60.9033	1.5166	35.7	58.1
chr4	1	89535178	977167	54720971	61.1167	1.53846	35.7	57.4
chr5	1	89562946	1241410	62219654	69.4703	1.9572	35.7	58.5
chr6	1	78113029	992190	51589610	66.0448	1.79228	35.7	57.8
chr7	1	81081596	929138	50992303	62.8901	1.60452	35.5	57.3
chr8	1	76405709	850077	47301084	61.9078	1.56909	35.7	57.4
chr9	1	61171909	988697	45657530	74.6381	2.28246	35.7	58.3
chr10	1	70643054	916432	47552329	67.3135	1.83069	35.7	58.5
chr11	1	74805798	811703	46161467	61.7084	1.53016	35.7	57.4
chr12	1	72970719	732160	42937637	58.8423	1.41367	35.6	58.3
chr13	1	64299765	674926	38101290	59.2557	1.47884	35.7	57.7
chr14	1	61112200	596554	35739547	58.4819	1.37621	35.7	58
chr15	1	64676183	715909	40097568	61.9974	1.56029	35.6	58.2
chr16	1	60362399	682347	37631763	62.3431	1.59446	35.7	57.6
chr17	1	65088165	782464	41906092	64.3836	1.69661	35.7	57.1
chr18	1	56472973	761341	37901983	67.1153	1.90282	35.7	57.9
chr19	1	55516201	520856	31506420	56.7518	1.32171	35.6	57.6
chr20	1	58627490	806894	40201432	68.571	1.94349	35.7	58.7
chr21	1	51742555	550463	31690105	61.2457	1.50126	35.7	57.5
chr22	1	61573679	568921	34656946	56.2853	1.30395	35.7	58.4
chr23	1	53134997	547675	32125525	60.4602	1.45344	35.7	58.3
chr24	1	48566227	668345	33627771	69.2411	1.94378	35.7	58.5
chr25	1	51730745	596756	32749393	63.3074	1.6275	35.7	58.3
chr26	1	39257614	581092	28308666	72.11	2.09144	35.7	57.2
chr27	1	46662488	508060	28632160	61.3601	1.5321	35.6	57.3
chr28	1	41733330	552272	28589542	68.5053	1.86833	35.7	58.3
chr29	1	42517134	393044	24133898	56.7628	1.30038	35.6	57.6
chr30	1	40643782	484170	26392346	64.9358	1.68002	35.6	58.5
chr31	1	39901454	416729	23378699	58.5911	1.47108	35.7	58.1
chr32	1	40225481	361560	22473606	55.8691	1.26575	35.6	56.6
chr33	1	32139216	321776	18867102	58.7043	1.40695	35.6	57.6
chr34	1	42397973	470514	26219577	61.8416	1.56804	35.7	57.9
chr35	1	28051305	346334	17885591	63.7603	1.74305	35.7	54.1
chr36	1	31223415	308343	18561228	59.4465	1.39095	35.6	58.5
chr37	1	30785915	332958	18864665	61.2769	1.52511	35.7	58.8
chr38	1	24803098	277129	15150685	61.0838	1.57312	35.6	57.9
chrX	1	124992030	1408598	79669547	63.7397	1.59187	35.7	55.8
