#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1135431	69930551	56.598	1.29627	35.7	57.9
chr2	1	84979418	852366	50407801	59.3177	1.41399	35.6	58.1
chr3	1	92479059	766010	48992441	52.9768	1.16736	35.7	58.1
chr4	1	89535178	751510	47559088	53.1178	1.18311	35.7	57.4
chr5	1	89562946	955509	55224526	61.66	1.50635	35.7	58.5
chr6	1	78113029	764186	45429057	58.1581	1.38015	35.7	57.8
chr7	1	81081596	715272	44446031	54.8164	1.23495	35.5	57.3
chr8	1	76405709	653369	41227164	53.9582	1.20596	35.7	57.4
chr9	1	61171909	760290	41033328	67.0787	1.75504	35.7	58.3
chr10	1	70643054	704522	41957945	59.3943	1.40753	35.7	58.5
chr11	1	74805798	624848	40126190	53.6405	1.17785	35.7	57.4
chr12	1	72970719	563535	37140275	50.8975	1.088	35.6	58.3
chr13	1	64299765	519088	33068227	51.4282	1.1372	35.7	57.7
chr14	1	61112200	458152	30766739	50.3447	1.05669	35.7	58
chr15	1	64676183	550759	34921407	53.9942	1.20035	35.6	58.2
chr16	1	60362399	524421	32834086	54.3949	1.22522	35.7	57.5
chr17	1	65088165	601892	36697656	56.3815	1.30499	35.7	57.1
chr18	1	56472973	584911	33506347	59.3317	1.46181	35.7	57.9
chr19	1	55516201	400819	27104852	48.8233	1.01714	35.6	57.6
chr20	1	58627490	621288	35706537	60.9041	1.4965	35.7	58.7
chr21	1	51742555	423409	27507084	53.1614	1.15435	35.7	57.5
chr22	1	61573679	437941	29791389	48.3833	1.00381	35.7	58.4
chr23	1	53134997	421093	27786311	52.2938	1.11742	35.7	58.3
chr24	1	48566227	515009	29857183	61.4773	1.49774	35.7	58.4
chr25	1	51730745	458664	28576180	55.2402	1.25111	35.7	58.3
chr26	1	39257614	446362	25196839	64.1833	1.6069	35.7	57.2
chr27	1	46662488	391124	24834523	53.2216	1.1791	35.6	57.3
chr28	1	41733330	424802	25256607	60.519	1.43728	35.7	58.3
chr29	1	42517134	302501	20707861	48.7047	1.00092	35.6	57.6
chr30	1	40643782	373015	23118460	56.8807	1.29438	35.6	58.5
chr31	1	39901454	319837	20266571	50.7916	1.12915	35.7	58.1
chr32	1	40225481	278168	19226017	47.7956	0.973755	35.7	56.6
chr33	1	32139216	247526	16301013	50.72	1.08152	35.6	57.6
chr34	1	42397973	361936	22804081	53.7858	1.20589	35.7	57.9
chr35	1	28051305	266283	15616936	55.6728	1.33999	35.7	54.1
chr36	1	31223415	237241	16001981	51.2499	1.07013	35.6	58.5
chr37	1	30785915	256240	16431095	53.3721	1.17381	35.7	58.8
chr38	1	24803098	213067	13247876	53.4122	1.2096	35.6	57.9
chrX	1	124992030	1083738	69351555	55.4848	1.22474	35.7	55.8
