#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	2175126	93325198	75.5324	2.48344	35.7	57.9
chr2	1	84979418	1633686	66145264	77.8368	2.7115	35.6	58.1
chr3	1	92479059	1469797	66794189	72.2263	2.24036	35.7	58.1
chr4	1	89535178	1441225	64803484	72.3777	2.26952	35.7	57.4
chr5	1	89562946	1832760	71492616	79.8239	2.88924	35.7	58.5
chr6	1	78113029	1465499	59900093	76.6839	2.64726	35.7	57.8
chr7	1	81081596	1372665	60170380	74.2097	2.37009	35.5	57.3
chr8	1	76405709	1255747	55796738	73.0269	2.31787	35.7	57.5
chr9	1	61171909	1458800	51426837	84.0694	3.36786	35.7	58.3
chr10	1	70643054	1353518	55101123	77.9994	2.70313	35.7	58.5
chr11	1	74805798	1197650	54627937	73.0263	2.25775	35.7	57.4
chr12	1	72970719	1081853	51365581	70.392	2.08888	35.6	58.3
chr13	1	64299765	997298	45373151	70.565	2.18471	35.7	57.7
chr14	1	61112200	882877	42920821	70.2328	2.03693	35.7	58
chr15	1	64676183	1055978	47330371	73.1805	2.30154	35.6	58.2
chr16	1	60362399	1006659	44268458	73.3378	2.35229	35.7	57.6
chr17	1	65088165	1155463	49103409	75.4414	2.50516	35.7	57.1
chr18	1	56472973	1125063	43773605	77.5125	2.81157	35.7	57.9
chr19	1	55516201	769126	37928376	68.3195	1.95216	35.6	57.6
chr20	1	58627490	1190440	46185706	78.7782	2.8672	35.7	58.7
chr21	1	51742555	813909	37606917	72.6808	2.21962	35.7	57.5
chr22	1	61573679	841629	41855049	67.9756	1.92852	35.7	58.4
chr23	1	53134997	807338	38249811	71.9861	2.1421	35.7	58.3
chr24	1	48566227	988295	38684633	79.6534	2.87427	35.7	58.5
chr25	1	51730745	881877	38580780	74.58	2.40479	35.7	58.3
chr26	1	39257614	858667	32255918	82.1647	3.09095	35.7	57.2
chr27	1	46662488	750935	33936976	72.7286	2.2641	35.6	57.4
chr28	1	41733330	817885	33043039	79.1766	2.76822	35.7	58.3
chr29	1	42517134	579592	29136752	68.5294	1.91748	35.6	57.6
chr30	1	40643782	715193	30903636	76.0353	2.4814	35.6	58.5
chr31	1	39901454	616369	27850729	69.7988	2.17558	35.7	58.1
chr32	1	40225481	533999	27224271	67.6792	1.86981	35.6	56.6
chr33	1	32139216	475355	22561090	70.198	2.07918	35.6	57.6
chr34	1	42397973	695488	31007623	73.1347	2.31706	35.7	57.9
chr35	1	28051305	510570	20994624	74.8437	2.56948	35.7	54.1
chr36	1	31223415	455452	22239870	71.2282	2.05469	35.6	58.4
chr37	1	30785915	491832	22348216	72.5923	2.25339	35.7	58.8
chr38	1	24803098	409313	17879679	72.0865	2.32279	35.6	57.9
chrX	1	124992030	2082863	94089565	75.2765	2.35361	35.7	55.8
