#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	999275	65127706	52.7109	1.14079	35.7	57.9
chr2	1	84979418	749909	47063567	55.3823	1.24414	35.7	58.1
chr3	1	92479059	673542	45372404	49.0624	1.02647	35.7	58.1
chr4	1	89535178	661483	44122990	49.2801	1.04115	35.7	57.4
chr5	1	89562946	841113	51691439	57.7152	1.326	35.7	58.5
chr6	1	78113029	673034	42417612	54.3029	1.21529	35.7	57.8
chr7	1	81081596	629206	41235861	50.8572	1.08615	35.5	57.3
chr8	1	76405709	575112	38306927	50.1362	1.06151	35.7	57.4
chr9	1	61171909	669572	38614711	63.1249	1.54553	35.7	58.3
chr10	1	70643054	620059	39193891	55.4816	1.23865	35.7	58.5
chr11	1	74805798	550186	37241924	49.7848	1.03729	35.7	57.4
chr12	1	72970719	496076	34354400	47.0797	0.957614	35.6	58.3
chr13	1	64299765	456877	30656375	47.6773	1.00092	35.7	57.7
chr14	1	61112200	403575	28431371	46.5232	0.930814	35.7	58
chr15	1	64676183	485094	32424316	50.1333	1.05711	35.6	58.2
chr16	1	60362399	461444	30495688	50.521	1.07827	35.7	57.5
chr17	1	65088165	529259	34162930	52.4872	1.14751	35.7	57.1
chr18	1	56472973	514710	31323223	55.4659	1.28629	35.7	57.9
chr19	1	55516201	352746	25016742	45.0621	0.895321	35.6	57.6
chr20	1	58627490	546938	33450813	57.0565	1.31775	35.7	58.7
chr21	1	51742555	372921	25512668	49.3069	1.01656	35.7	57.5
chr22	1	61573679	385402	27466690	44.6078	0.883321	35.7	58.4
chr23	1	53134997	370427	25714374	48.3944	0.982944	35.7	58.3
chr24	1	48566227	452993	27924268	57.4973	1.31746	35.7	58.4
chr25	1	51730745	403747	26561030	51.3448	1.10118	35.7	58.3
chr26	1	39257614	392849	23649133	60.2409	1.4145	35.7	57.2
chr27	1	46662488	344365	23044512	49.3855	1.03838	35.6	57.3
chr28	1	41733330	373678	23595500	56.5387	1.2643	35.7	58.4
chr29	1	42517134	266312	19109479	44.9454	0.881412	35.6	57.6
chr30	1	40643782	328641	21510624	52.9248	1.1405	35.6	58.5
chr31	1	39901454	281990	18823608	47.1752	0.995507	35.7	58.1
chr32	1	40225481	244904	17679025	43.9498	0.857049	35.7	56.6
chr33	1	32139216	217692	15083318	46.9312	0.951176	35.6	57.6
chr34	1	42397973	318917	21187952	49.974	1.06252	35.7	57.9
chr35	1	28051305	234374	14532428	51.8066	1.1796	35.7	54.1
chr36	1	31223415	208911	14777925	47.3296	0.942229	35.6	58.4
chr37	1	30785915	225341	15233120	49.4808	1.03199	35.7	58.8
chr38	1	24803098	187774	12316737	49.6581	1.06607	35.6	57.9
chrX	1	124992030	953452	64350143	51.4834	1.07762	35.7	55.8
