#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	409436	35160968	28.4574	0.467573	35.7	57.9
chr2	1	84979418	306154	25762920	30.3167	0.507824	35.6	58
chr3	1	92479059	274765	23936518	25.8832	0.41854	35.7	58.1
chr4	1	89535178	270260	23309754	26.0342	0.42553	35.7	57.4
chr5	1	89562946	343856	28674178	32.0157	0.542033	35.7	58.5
chr6	1	78113029	274670	23094615	29.5656	0.496081	35.7	57.8
chr7	1	81081596	257869	21988260	27.1187	0.445199	35.5	57.3
chr8	1	76405709	234870	20354373	26.6399	0.433319	35.7	57.4
chr9	1	61171909	273830	22202220	36.2948	0.631962	35.7	58.3
chr10	1	70643054	253407	21497352	30.4309	0.506162	35.7	58.5
chr11	1	74805798	224518	19640412	26.2552	0.423345	35.6	57.4
chr12	1	72970719	202060	17849198	24.4608	0.389894	35.6	58.3
chr13	1	64299765	187396	16241143	25.2585	0.410545	35.7	57.7
chr14	1	61112200	165006	14726389	24.0973	0.380677	35.7	58
chr15	1	64676183	198844	17242068	26.6591	0.433371	35.6	58.2
chr16	1	60362399	188370	16238560	26.9018	0.43999	35.7	57.6
chr17	1	65088165	216539	18391267	28.2559	0.469231	35.7	57.1
chr18	1	56472973	210025	17370505	30.759	0.525026	35.7	57.9
chr19	1	55516201	144272	12879367	23.1993	0.366189	35.6	57.5
chr20	1	58627490	223598	18687385	31.8748	0.538859	35.7	58.7
chr21	1	51742555	153344	13490704	26.0727	0.417853	35.7	57.6
chr22	1	61573679	157555	14104397	22.9065	0.361138	35.7	58.4
chr23	1	53134997	151835	13415263	25.2475	0.402726	35.7	58.3
chr24	1	48566227	185116	15497155	31.9093	0.53864	35.7	58.5
chr25	1	51730745	165364	14279582	27.6037	0.451082	35.6	58.3
chr26	1	39257614	160399	13256970	33.7692	0.57765	35.7	57.2
chr27	1	46662488	140539	12167994	26.0766	0.423882	35.6	57.3
chr28	1	41733330	152448	12933349	30.9905	0.515834	35.7	58.4
chr29	1	42517134	108544	9741807	22.9127	0.359271	35.6	57.6
chr30	1	40643782	134251	11520267	28.3445	0.465787	35.6	58.5
chr31	1	39901454	115350	9994162	25.0471	0.407104	35.7	58.1
chr32	1	40225481	100031	8935592	22.2138	0.350246	35.7	56.6
chr33	1	32139216	89077	7850533	24.4266	0.389468	35.6	57.6
chr34	1	42397973	131076	11309637	26.6749	0.436872	35.7	58
chr35	1	28051305	96079	7806673	27.83	0.483769	35.7	54.2
chr36	1	31223415	85847	7672442	24.5727	0.387178	35.7	58.4
chr37	1	30785915	91578	8017710	26.0434	0.419022	35.7	58.7
chr38	1	24803098	76602	6582428	26.5387	0.434544	35.6	57.8
chrX	1	124992030	389607	33986550	27.191	0.44026	35.7	55.8
