#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1066888	67589576	54.7034	1.21799	35.7	57.9
chr2	1	84979418	801146	48783218	57.4059	1.32911	35.7	58.1
chr3	1	92479059	719529	47238264	51.08	1.09658	35.7	58.1
chr4	1	89535178	706502	45891989	51.2558	1.11209	35.7	57.4
chr5	1	89562946	898271	53536338	59.7751	1.41613	35.7	58.5
chr6	1	78113029	718685	43952896	56.2683	1.29782	35.7	57.8
chr7	1	81081596	672157	42881596	52.887	1.16047	35.5	57.3
chr8	1	76405709	614247	39798724	52.0887	1.13381	35.7	57.4
chr9	1	61171909	714917	39863771	65.1668	1.65026	35.7	58.3
chr10	1	70643054	661922	40600356	57.4725	1.32242	35.7	58.5
chr11	1	74805798	587407	38719354	51.7598	1.1073	35.7	57.4
chr12	1	72970719	529827	35792519	49.0505	1.02293	35.6	58.3
chr13	1	64299765	488159	31901427	49.6136	1.06944	35.7	57.7
chr14	1	61112200	430782	29624774	48.476	0.993466	35.7	58
chr15	1	64676183	517882	33703231	52.1107	1.12861	35.6	58.2
chr16	1	60362399	492680	31691097	52.5014	1.15119	35.7	57.5
chr17	1	65088165	565672	35465089	54.4878	1.22641	35.7	57.1
chr18	1	56472973	549940	32447101	57.456	1.37444	35.7	57.9
chr19	1	55516201	376785	26090270	46.9958	0.956259	35.6	57.6
chr20	1	58627490	583699	34598639	59.0144	1.40616	35.7	58.7
chr21	1	51742555	398179	26547356	51.3066	1.0854	35.7	57.5
chr22	1	61573679	411744	28662210	46.5495	0.943746	35.7	58.4
chr23	1	53134997	396016	26788235	50.4154	1.05091	35.7	58.3
chr24	1	48566227	483970	28930027	59.5682	1.4075	35.7	58.5
chr25	1	51730745	430990	27585662	53.3255	1.17553	35.7	58.3
chr26	1	39257614	419637	24448900	62.2781	1.51081	35.7	57.2
chr27	1	46662488	367841	23975680	51.3811	1.10913	35.6	57.3
chr28	1	41733330	399296	24456566	58.602	1.35112	35.7	58.3
chr29	1	42517134	284320	19924220	46.8616	0.940943	35.6	57.6
chr30	1	40643782	350866	22351482	54.9936	1.21755	35.6	58.5
chr31	1	39901454	301007	19572041	49.0509	1.06269	35.7	58.1
chr32	1	40225481	261607	18467374	45.9096	0.915673	35.7	56.6
chr33	1	32139216	232582	15712020	48.8874	1.01641	35.6	57.6
chr34	1	42397973	340528	22010564	51.9142	1.13452	35.7	57.9
chr35	1	28051305	250435	15090867	53.7974	1.26041	35.7	54.1
chr36	1	31223415	223060	15402479	49.3299	1.00603	35.6	58.5
chr37	1	30785915	240522	15834460	51.4341	1.10165	35.7	58.8
chr38	1	24803098	200199	12784474	51.5439	1.13655	35.6	57.9
chrX	1	124992030	1018408	66898484	53.5222	1.15096	35.7	55.8
