#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1112739	69168794	55.9815	1.27032	35.7	57.9
chr2	1	84979418	835449	49884337	58.7017	1.38591	35.7	58.1
chr3	1	92479059	750171	48420950	52.3588	1.14326	35.7	58.1
chr4	1	89535178	736633	47023210	52.5193	1.15966	35.7	57.4
chr5	1	89562946	936507	54681879	61.0541	1.4764	35.7	58.5
chr6	1	78113029	749042	44957530	57.5545	1.35273	35.7	57.8
chr7	1	81081596	700840	43937326	54.189	1.21003	35.5	57.3
chr8	1	76405709	640399	40759046	53.3456	1.182	35.7	57.4
chr9	1	61171909	745106	40644958	66.4438	1.72	35.7	58.3
chr10	1	70643054	690246	41511542	58.7624	1.37905	35.7	58.5
chr11	1	74805798	612344	39673021	53.0347	1.15436	35.7	57.4
chr12	1	72970719	552430	36698928	50.2927	1.06656	35.6	58.3
chr13	1	64299765	508862	32691385	50.8422	1.11471	35.7	57.7
chr14	1	61112200	448944	30391954	49.7314	1.03548	35.7	58
chr15	1	64676183	539625	34508269	53.3555	1.17615	35.6	58.2
chr16	1	60362399	513806	32466594	53.7861	1.20052	35.7	57.5
chr17	1	65088165	589783	36294322	55.7618	1.27868	35.7	57.1
chr18	1	56472973	573238	33153580	58.707	1.43265	35.7	57.9
chr19	1	55516201	392744	26774143	48.2276	0.996724	35.6	57.6
chr20	1	58627490	608885	35357838	60.3093	1.46674	35.7	58.7
chr21	1	51742555	415080	27193771	52.5559	1.13159	35.7	57.5
chr22	1	61573679	429084	29412263	47.7676	0.983512	35.7	58.4
chr23	1	53134997	412711	27460709	51.681	1.09519	35.7	58.3
chr24	1	48566227	504657	29560107	60.8656	1.46764	35.7	58.5
chr25	1	51730745	449567	28264430	54.6376	1.22626	35.7	58.3
chr26	1	39257614	437360	24952792	63.5617	1.57446	35.7	57.2
chr27	1	46662488	383410	24557049	52.627	1.15587	35.6	57.3
chr28	1	41733330	416265	25004344	59.9146	1.40851	35.7	58.4
chr29	1	42517134	296542	20456912	48.1145	0.981318	35.6	57.6
chr30	1	40643782	365727	22868208	56.265	1.26915	35.6	58.5
chr31	1	39901454	313475	20040838	50.2258	1.10674	35.7	58.1
chr32	1	40225481	272581	18977692	47.1783	0.954196	35.7	56.6
chr33	1	32139216	242707	16110715	50.1279	1.06055	35.6	57.6
chr34	1	42397973	354570	22538478	53.1593	1.18123	35.7	57.9
chr35	1	28051305	260920	15446165	55.064	1.31301	35.7	54.1
chr36	1	31223415	232491	15800957	50.6061	1.04866	35.6	58.5
chr37	1	30785915	251028	16238746	52.7473	1.14984	35.7	58.8
chr38	1	24803098	208746	13094031	52.7919	1.18509	35.6	57.9
chrX	1	124992030	1062073	68544019	54.8387	1.20035	35.7	55.8
