#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1338690	76172443	61.6499	1.5282	35.7	57.9
chr2	1	84979418	1005623	54673860	64.3378	1.66819	35.6	58.1
chr3	1	92479059	903661	53632759	57.9945	1.37721	35.7	58.1
chr4	1	89535178	886722	52079432	58.1664	1.39611	35.7	57.4
chr5	1	89562946	1127062	59709173	66.6673	1.77701	35.7	58.5
chr6	1	78113029	900982	49346946	63.1738	1.62742	35.7	57.8
chr7	1	81081596	843561	48564776	59.8962	1.45652	35.5	57.3
chr8	1	76405709	771584	45068049	58.9852	1.42438	35.7	57.4
chr9	1	61171909	897670	44013789	71.951	2.07229	35.7	58.3
chr10	1	70643054	831294	45505553	64.4162	1.66075	35.7	58.5
chr11	1	74805798	737072	43942675	58.7423	1.38944	35.7	57.4
chr12	1	72970719	664013	40767242	55.8679	1.28194	35.6	58.3
chr13	1	64299765	612789	36250955	56.3781	1.34253	35.7	57.7
chr14	1	61112200	541236	33924707	55.5122	1.24881	35.7	58
chr15	1	64676183	650214	38193144	59.0529	1.41702	35.6	58.2
chr16	1	60362399	618878	35870826	59.4258	1.44608	35.7	57.6
chr17	1	65088165	710465	40014696	61.4777	1.54048	35.7	57.1
chr18	1	56472973	690999	36304024	64.2857	1.72678	35.7	57.9
chr19	1	55516201	472926	29886983	53.8347	1.20022	35.6	57.6
chr20	1	58627490	732606	38563102	65.7765	1.76455	35.7	58.7
chr21	1	51742555	499715	30151175	58.2715	1.36266	35.7	57.5
chr22	1	61573679	516455	32860160	53.3672	1.18369	35.7	58.4
chr23	1	53134997	497199	30519564	57.4378	1.3196	35.7	58.3
chr24	1	48566227	606996	32267878	66.441	1.76523	35.7	58.4
chr25	1	51730745	541788	31223736	60.3582	1.47756	35.7	58.3
chr26	1	39257614	527250	27190831	69.2626	1.89787	35.7	57.2
chr27	1	46662488	461332	27222097	58.3383	1.39104	35.6	57.3
chr28	1	41733330	501619	27395183	65.6434	1.69717	35.7	58.3
chr29	1	42517134	356817	22862222	53.7718	1.18056	35.6	57.6
chr30	1	40643782	439676	25190487	61.9787	1.52556	35.6	58.5
chr31	1	39901454	377809	22214409	55.6732	1.33363	35.7	58.1
chr32	1	40225481	328188	21269688	52.8762	1.14894	35.6	56.6
chr33	1	32139216	291886	17904724	55.7099	1.27568	35.6	57.6
chr34	1	42397973	426958	24962848	58.8775	1.42266	35.7	57.9
chr35	1	28051305	314302	17057037	60.8066	1.58196	35.7	54.1
chr36	1	31223415	279533	17604905	56.3837	1.261	35.6	58.5
chr37	1	30785915	302393	17982484	58.4114	1.38538	35.7	58.8
chr38	1	24803098	251698	14454004	58.275	1.42874	35.6	57.9
chrX	1	124992030	1279304	75882956	60.7102	1.44567	35.7	55.8
