#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1813223	87212883	70.5854	2.0701	35.7	57.9
chr2	1	84979418	1361840	62106683	73.0844	2.25985	35.6	58.1
chr3	1	92479059	1225645	62043509	67.0893	1.86817	35.7	58.1
chr4	1	89535178	1201995	60229681	67.2693	1.89274	35.7	57.4
chr5	1	89562946	1527361	67386509	75.2393	2.40789	35.7	58.5
chr6	1	78113029	1220516	56166159	71.9037	2.20465	35.7	57.8
chr7	1	81081596	1143047	56005292	69.0728	1.97377	35.5	57.3
chr8	1	76405709	1046437	51974334	68.0241	1.93144	35.7	57.4
chr9	1	61171909	1215680	48901290	79.9408	2.80653	35.7	58.3
chr10	1	70643054	1127480	51723243	73.2177	2.25193	35.7	58.5
chr11	1	74805798	997698	50765001	67.8624	1.8806	35.7	57.4
chr12	1	72970719	901652	47555800	65.1711	1.74096	35.6	58.3
chr13	1	64299765	830403	42050138	65.397	1.81935	35.7	57.7
chr14	1	61112200	734601	39654536	64.8881	1.69499	35.7	58
chr15	1	64676183	881185	44067164	68.1351	1.92075	35.6	58.2
chr16	1	60362399	839701	41266799	68.3651	1.96232	35.7	57.6
chr17	1	65088165	962847	45880948	70.4905	2.08736	35.7	57.1
chr18	1	56472973	936324	41142971	72.8543	2.33984	35.7	57.9
chr19	1	55516201	640993	34997564	63.0403	1.62693	35.6	57.6
chr20	1	58627490	992000	43530198	74.2488	2.3893	35.7	58.7
chr21	1	51742555	678638	34948735	67.5435	1.85061	35.7	57.5
chr22	1	61573679	700361	38509573	62.5423	1.60483	35.7	58.4
chr23	1	53134997	673203	35449389	66.7157	1.78613	35.7	58.3
chr24	1	48566227	823326	36440766	75.0331	2.39434	35.7	58.5
chr25	1	51730745	734484	35926061	69.4482	2.00288	35.7	58.3
chr26	1	39257614	716606	30554910	77.8318	2.5796	35.7	57.2
chr27	1	46662488	625932	31534879	67.5808	1.88748	35.6	57.4
chr28	1	41733330	680848	31072167	74.4541	2.30401	35.7	58.3
chr29	1	42517134	483765	26832605	63.1101	1.6003	35.6	57.6
chr30	1	40643782	596411	28878359	71.0523	2.06945	35.6	58.5
chr31	1	39901454	513230	25798483	64.6555	1.81161	35.7	58.1
chr32	1	40225481	444823	25042138	62.2544	1.55754	35.6	56.7
chr33	1	32139216	396835	20901635	65.0347	1.7355	35.6	57.6
chr34	1	42397973	579487	28844518	68.0328	1.931	35.7	57.9
chr35	1	28051305	426000	19619250	69.9406	2.14411	35.7	54.1
chr36	1	31223415	379334	20555709	65.8343	1.71095	35.6	58.5
chr37	1	30785915	409427	20760246	67.4342	1.87608	35.7	58.8
chr38	1	24803098	340465	16624774	67.027	1.93195	35.6	57.8
chrX	1	124992030	1735065	87604656	70.0882	1.96052	35.7	55.8
