#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1858984	88065559	71.2756	2.12237	35.7	57.9
chr2	1	84979418	1395736	62662679	73.7387	2.31627	35.6	58.1
chr3	1	92479059	1256110	62699070	67.7981	1.91456	35.7	58.1
chr4	1	89535178	1232135	60877618	67.993	1.9401	35.7	57.4
chr5	1	89562946	1565578	67970334	75.8911	2.46817	35.7	58.5
chr6	1	78113029	1251434	56691909	72.5768	2.26035	35.7	57.8
chr7	1	81081596	1172018	56588452	69.792	2.02371	35.5	57.3
chr8	1	76405709	1072873	52516776	68.7341	1.9802	35.7	57.4
chr9	1	61171909	1245874	49257541	80.5231	2.87635	35.7	58.3
chr10	1	70643054	1155823	52197501	73.8891	2.30838	35.7	58.5
chr11	1	74805798	1022764	51299330	68.5767	1.92792	35.7	57.4
chr12	1	72970719	924292	48082625	65.893	1.78465	35.6	58.3
chr13	1	64299765	851173	42504987	66.1044	1.8649	35.7	57.7
chr14	1	61112200	753081	40102162	65.6206	1.73762	35.7	58
chr15	1	64676183	902889	44516964	68.8305	1.96816	35.6	58.2
chr16	1	60362399	860426	41687794	69.0625	2.0108	35.7	57.6
chr17	1	65088165	987240	46336892	71.191	2.14028	35.7	57.1
chr18	1	56472973	959985	41517032	73.5166	2.39886	35.7	57.9
chr19	1	55516201	657116	35406713	63.7773	1.66787	35.6	57.6
chr20	1	58627490	1016898	43918642	74.9113	2.44917	35.7	58.7
chr21	1	51742555	695620	35322697	68.2662	1.89703	35.7	57.5
chr22	1	61573679	717714	38972764	63.2945	1.64462	35.7	58.4
chr23	1	53134997	689631	35824679	67.422	1.82978	35.7	58.3
chr24	1	48566227	844203	36774231	75.7198	2.45502	35.7	58.5
chr25	1	51730745	753017	36300940	70.1729	2.05346	35.7	58.3
chr26	1	39257614	734193	30792340	78.4366	2.64295	35.7	57.2
chr27	1	46662488	641431	31854303	68.2653	1.9342	35.6	57.4
chr28	1	41733330	698099	31357299	75.1373	2.36241	35.7	58.3
chr29	1	42517134	495699	27158942	63.8776	1.63984	35.6	57.6
chr30	1	40643782	611144	29162088	71.7504	2.12054	35.6	58.5
chr31	1	39901454	525961	26073310	65.3443	1.85655	35.7	58.1
chr32	1	40225481	455738	25341634	62.999	1.59582	35.6	56.7
chr33	1	32139216	406664	21134117	65.758	1.77868	35.6	57.6
chr34	1	42397973	593829	29144546	68.7404	1.97879	35.7	57.9
chr35	1	28051305	436611	19817262	70.6465	2.19745	35.7	54.1
chr36	1	31223415	388972	20785353	66.5698	1.75431	35.6	58.5
chr37	1	30785915	419552	20976512	68.1367	1.92247	35.7	58.8
chr38	1	24803098	349006	16792629	67.7038	1.98043	35.6	57.9
chrX	1	124992030	1778526	88506575	70.8098	2.00961	35.7	55.8
