#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1587470	82493766	66.766	1.8123	35.7	57.9
chr2	1	84979418	1192080	58933019	69.3498	1.97787	35.6	58
chr3	1	92479059	1071324	58372014	63.1192	1.63273	35.7	58.1
chr4	1	89535178	1051577	56716601	63.3456	1.6558	35.7	57.4
chr5	1	89562946	1337001	64138141	71.6124	2.10786	35.7	58.5
chr6	1	78113029	1067708	53251334	68.1722	1.92848	35.7	57.8
chr7	1	81081596	1000616	52822009	65.1467	1.72798	35.5	57.3
chr8	1	76405709	915342	48973987	64.0973	1.68965	35.7	57.4
chr9	1	61171909	1064761	46881310	76.6386	2.4582	35.7	58.3
chr10	1	70643054	986993	49072866	69.4659	1.97156	35.7	58.5
chr11	1	74805798	873997	47843908	63.9575	1.64759	35.7	57.4
chr12	1	72970719	788404	44601592	61.1226	1.52221	35.6	58.3
chr13	1	64299765	726645	39520181	61.4624	1.59216	35.7	57.7
chr14	1	61112200	642557	37146990	60.7849	1.48244	35.7	58
chr15	1	64676183	770942	41525797	64.2057	1.68022	35.6	58.2
chr16	1	60362399	734684	38941976	64.5136	1.71683	35.7	57.6
chr17	1	65088165	842416	43340409	66.5872	1.82638	35.7	57.1
chr18	1	56472973	819652	39097019	69.2314	2.04861	35.7	57.9
chr19	1	55516201	561095	32767312	59.023	1.42397	35.6	57.6
chr20	1	58627490	868557	41412096	70.636	2.09182	35.7	58.7
chr21	1	51742555	593490	32870748	63.5275	1.61847	35.7	57.5
chr22	1	61573679	612577	36027806	58.5117	1.40398	35.7	58.4
chr23	1	53134997	589836	33327304	62.7219	1.56529	35.7	58.3
chr24	1	48566227	720173	34661967	71.3705	2.09444	35.7	58.4
chr25	1	51730745	642960	33911930	65.5547	1.75334	35.7	58.3
chr26	1	39257614	626504	29148253	74.2487	2.25503	35.7	57.2
chr27	1	46662488	547068	29673411	63.5916	1.64975	35.6	57.4
chr28	1	41733330	595070	29479085	70.6368	2.01305	35.7	58.3
chr29	1	42517134	423470	25097947	59.0302	1.40073	35.6	57.6
chr30	1	40643782	521712	27301111	67.1717	1.81029	35.6	58.5
chr31	1	39901454	448966	24244951	60.7621	1.58495	35.7	58.1
chr32	1	40225481	389604	23396556	58.1635	1.36392	35.6	56.7
chr33	1	32139216	346714	19612551	61.0237	1.51611	35.6	57.6
chr34	1	42397973	506740	27170585	64.0846	1.68897	35.7	57.9
chr35	1	28051305	373147	18511784	65.9926	1.87779	35.7	54.1
chr36	1	31223415	332077	19301163	61.8163	1.49805	35.6	58.5
chr37	1	30785915	358694	19562019	63.5421	1.64344	35.7	58.8
chr38	1	24803098	298430	15687110	63.2466	1.69382	35.6	57.9
chrX	1	124992030	1517359	82536177	66.0332	1.71464	35.7	55.8
