#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1768435	86348765	69.8861	2.01894	35.7	57.9
chr2	1	84979418	1328074	61532799	72.4091	2.20388	35.6	58.1
chr3	1	92479059	1194911	61354549	66.3443	1.8213	35.7	58.1
chr4	1	89535178	1171959	59562105	66.5237	1.84537	35.7	57.4
chr5	1	89562946	1489784	66805912	74.591	2.34875	35.7	58.5
chr6	1	78113029	1189804	55609178	71.1907	2.14909	35.7	57.8
chr7	1	81081596	1114818	55417245	68.3475	1.92498	35.5	57.3
chr8	1	76405709	1020287	51419149	67.2975	1.88313	35.7	57.4
chr9	1	61171909	1185353	48532046	79.3371	2.73645	35.7	58.3
chr10	1	70643054	1099444	51240831	72.5348	2.19597	35.7	58.5
chr11	1	74805798	972812	50214109	67.126	1.83379	35.7	57.4
chr12	1	72970719	878882	47000416	64.41	1.69699	35.6	58.3
chr13	1	64299765	809729	41581126	64.6676	1.77402	35.7	57.7
chr14	1	61112200	716058	39187527	64.1239	1.65218	35.7	58
chr15	1	64676183	858970	43575337	67.3746	1.87232	35.6	58.2
chr16	1	60362399	818765	40842623	67.6624	1.91349	35.7	57.6
chr17	1	65088165	939004	45422704	69.7864	2.03575	35.7	57.1
chr18	1	56472973	913016	40763596	72.1825	2.28159	35.7	57.9
chr19	1	55516201	624786	34577468	62.2836	1.58586	35.6	57.6
chr20	1	58627490	967099	43141282	73.5854	2.3292	35.7	58.7
chr21	1	51742555	661978	34572306	66.816	1.8051	35.7	57.5
chr22	1	61573679	683029	38041096	61.7814	1.56521	35.7	58.4
chr23	1	53134997	656487	35049316	65.9628	1.74188	35.7	58.3
chr24	1	48566227	802550	36110187	74.3525	2.33395	35.7	58.5
chr25	1	51730745	716161	35543157	68.708	1.953	35.7	58.3
chr26	1	39257614	698444	30298564	77.1788	2.51412	35.7	57.2
chr27	1	46662488	610099	31188983	66.8395	1.8397	35.6	57.4
chr28	1	41733330	663570	30773997	73.7396	2.24543	35.7	58.3
chr29	1	42517134	471736	26506191	62.3424	1.56057	35.6	57.6
chr30	1	40643782	581490	28587997	70.3379	2.01778	35.6	58.5
chr31	1	39901454	500361	25508240	63.9281	1.76627	35.7	58.1
chr32	1	40225481	433550	24722881	61.4607	1.51783	35.6	56.7
chr33	1	32139216	386443	20651392	64.2561	1.68994	35.6	57.6
chr34	1	42397973	564974	28534165	67.3008	1.88284	35.7	57.9
chr35	1	28051305	415569	19419031	69.2268	2.09154	35.7	54.1
chr36	1	31223415	370043	20320773	65.0818	1.66916	35.6	58.5
chr37	1	30785915	399221	20531431	66.691	1.82932	35.7	58.8
chr38	1	24803098	331866	16442183	66.2908	1.88322	35.6	57.9
chrX	1	124992030	1691595	86666594	69.3377	1.91148	35.7	55.8
