#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	2084487	91950403	74.4197	2.37989	35.7	57.9
chr2	1	84979418	1566400	65250146	76.7835	2.59972	35.6	58.1
chr3	1	92479059	1409104	65714884	71.0592	2.14771	35.7	58.1
chr4	1	89535178	1381191	63755019	71.2067	2.17503	35.7	57.4
chr5	1	89562946	1756171	70556563	78.7787	2.76851	35.7	58.5
chr6	1	78113029	1404709	59062086	75.6111	2.53755	35.7	57.8
chr7	1	81081596	1314879	59225701	73.0446	2.27036	35.5	57.3
chr8	1	76405709	1203622	54928389	71.8904	2.22164	35.7	57.5
chr9	1	61171909	1398279	50870239	83.1595	3.22816	35.7	58.3
chr10	1	70643054	1296765	54332340	76.9111	2.58966	35.7	58.5
chr11	1	74805798	1147671	53762964	71.87	2.16354	35.7	57.4
chr12	1	72970719	1036509	50493457	69.1969	2.0014	35.6	58.3
chr13	1	64299765	955550	44624634	69.4009	2.09347	35.7	57.7
chr14	1	61112200	846162	42191550	69.0395	1.95237	35.7	58
chr15	1	64676183	1012262	46582732	72.0246	2.20631	35.6	58.2
chr16	1	60362399	964738	43584565	72.2048	2.25436	35.7	57.6
chr17	1	65088165	1107221	48371785	74.3173	2.40053	35.7	57.1
chr18	1	56472973	1078054	43185401	76.4709	2.69393	35.7	57.9
chr19	1	55516201	737136	37261353	67.118	1.87088	35.6	57.6
chr20	1	58627490	1140740	45580247	77.7455	2.74756	35.7	58.7
chr21	1	51742555	779672	37004966	71.5175	2.12628	35.7	57.5
chr22	1	61573679	806275	41095233	66.7416	1.84756	35.7	58.4
chr23	1	53134997	773225	37593654	70.7512	2.0516	35.7	58.3
chr24	1	48566227	946930	38182587	78.6196	2.75404	35.7	58.5
chr25	1	51730745	845067	37972896	73.4049	2.30434	35.7	58.3
chr26	1	39257614	823164	31873966	81.1918	2.96321	35.7	57.2
chr27	1	46662488	719932	33395334	71.5678	2.17066	35.6	57.4
chr28	1	41733330	783639	32608239	78.1348	2.65212	35.7	58.3
chr29	1	42517134	555423	28602333	67.2725	1.83734	35.6	57.6
chr30	1	40643782	685442	30457817	74.9384	2.37804	35.6	58.5
chr31	1	39901454	590777	27373077	68.6017	2.08527	35.7	58.1
chr32	1	40225481	511617	26730069	66.4506	1.79157	35.6	56.7
chr33	1	32139216	455433	22177062	69.0031	1.99204	35.6	57.6
chr34	1	42397973	666697	30524510	71.9952	2.22138	35.7	57.9
chr35	1	28051305	489354	20683229	73.7336	2.46284	35.7	54.1
chr36	1	31223415	436412	21849444	69.9778	1.96861	35.6	58.4
chr37	1	30785915	471177	21989217	71.4262	2.15885	35.7	58.8
chr38	1	24803098	392192	17595031	70.9388	2.22574	35.6	57.9
chrX	1	124992030	1995599	92617891	74.099	2.25498	35.7	55.8
