#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	499455	40955108	33.1469	0.570319	35.7	57.9
chr2	1	84979418	374540	29991071	35.2922	0.621345	35.6	58
chr3	1	92479059	336423	28072121	30.3551	0.512484	35.7	58.1
chr4	1	89535178	330447	27323508	30.5171	0.520248	35.7	57.4
chr5	1	89562946	420782	33362694	37.2506	0.663401	35.7	58.5
chr6	1	78113029	336438	26947315	34.4978	0.607476	35.7	57.8
chr7	1	81081596	314052	25636846	31.6186	0.542166	35.5	57.3
chr8	1	76405709	287546	23841124	31.2033	0.53071	35.7	57.4
chr9	1	61171909	334653	25589604	41.8323	0.772086	35.7	58.3
chr10	1	70643054	309552	24985558	35.3687	0.61823	35.7	58.5
chr11	1	74805798	274326	22977625	30.7164	0.517041	35.7	57.3
chr12	1	72970719	247092	20953285	28.7146	0.476807	35.6	58.3
chr13	1	64299765	228814	18955558	29.48	0.501321	35.7	57.7
chr14	1	61112200	201904	17295029	28.3005	0.465806	35.7	58
chr15	1	64676183	242905	20164502	31.1776	0.52954	35.6	58.2
chr16	1	60362399	230599	19024895	31.5178	0.538638	35.7	57.5
chr17	1	65088165	264944	21465847	32.9796	0.574147	35.7	57.1
chr18	1	56472973	257079	20178191	35.7307	0.642761	35.7	57.9
chr19	1	55516201	176035	15125877	27.2459	0.446911	35.6	57.5
chr20	1	58627490	273274	21685630	36.9888	0.658435	35.7	58.7
chr21	1	51742555	187147	15768735	30.4754	0.509844	35.7	57.5
chr22	1	61573679	192546	16614810	26.9836	0.441391	35.7	58.4
chr23	1	53134997	185323	15710470	29.5671	0.491466	35.7	58.3
chr24	1	48566227	226289	17991046	37.0444	0.658275	35.7	58.5
chr25	1	51730745	201710	16632945	32.1529	0.550278	35.6	58.3
chr26	1	39257614	195533	15314359	39.0099	0.704132	35.7	57.2
chr27	1	46662488	171918	14240685	30.5185	0.51861	35.6	57.3
chr28	1	41733330	186253	15050130	36.0626	0.630092	35.7	58.3
chr29	1	42517134	132892	11486165	27.0154	0.439667	35.6	57.6
chr30	1	40643782	164366	13483997	33.176	0.570165	35.6	58.5
chr31	1	39901454	141123	11702928	29.3296	0.498115	35.7	58.1
chr32	1	40225481	122498	10557591	26.246	0.429021	35.6	56.6
chr33	1	32139216	108445	9195969	28.6129	0.474266	35.6	57.6
chr34	1	42397973	160000	13205059	31.1455	0.533399	35.7	58
chr35	1	28051305	117439	9111942	32.4831	0.591357	35.7	54.1
chr36	1	31223415	104592	9001831	28.8304	0.471688	35.6	58.4
chr37	1	30785915	111985	9386966	30.4911	0.512615	35.6	58.7
chr38	1	24803098	93658	7695930	31.0281	0.531433	35.6	57.8
chrX	1	124992030	476806	39826445	31.8632	0.538775	35.7	55.8
