#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	635175	48729232	39.4388	0.725257	35.7	57.9
chr2	1	84979418	476401	35544469	41.8272	0.790343	35.7	58
chr3	1	92479059	428522	33596730	36.329	0.652884	35.7	58.1
chr4	1	89535178	420767	32692249	36.5133	0.662432	35.7	57.4
chr5	1	89562946	535795	39382830	43.9722	0.844701	35.7	58.5
chr6	1	78113029	428239	31986745	40.9493	0.773167	35.7	57.8
chr7	1	81081596	400221	30673949	37.831	0.690915	35.5	57.3
chr8	1	76405709	365753	28483114	37.2788	0.675202	35.7	57.4
chr9	1	61171909	425714	29943335	48.9495	0.982298	35.7	58.2
chr10	1	70643054	394420	29645807	41.9656	0.787698	35.7	58.5
chr11	1	74805798	349422	27539500	36.8147	0.658865	35.7	57.3
chr12	1	72970719	315736	25260656	34.6175	0.609363	35.6	58.3
chr13	1	64299765	291556	22719686	35.334	0.638835	35.7	57.7
chr14	1	61112200	256367	20752867	33.9586	0.591269	35.7	58
chr15	1	64676183	308900	24098339	37.26	0.67324	35.6	58.2
chr16	1	60362399	293607	22716007	37.6327	0.686127	35.7	57.5
chr17	1	65088165	337423	25587619	39.3122	0.731457	35.7	57.1
chr18	1	56472973	326817	23780314	42.1092	0.816825	35.7	57.9
chr19	1	55516201	224540	18237380	32.8506	0.570005	35.6	57.6
chr20	1	58627490	347305	25528526	43.5436	0.837	35.7	58.7
chr21	1	51742555	238099	18873427	36.4756	0.648914	35.7	57.6
chr22	1	61573679	245197	20026915	32.5251	0.562201	35.7	58.4
chr23	1	53134997	235792	18870272	35.5138	0.625461	35.7	58.3
chr24	1	48566227	288149	21272685	43.8014	0.838237	35.7	58.5
chr25	1	51730745	256893	19823659	38.3208	0.700627	35.7	58.3
chr26	1	39257614	249316	18086069	46.0702	0.89775	35.7	57.2
chr27	1	46662488	219122	17056097	36.5521	0.661019	35.6	57.3
chr28	1	41733330	237203	17832948	42.7307	0.802262	35.7	58.3
chr29	1	42517134	169325	13878946	32.6432	0.560108	35.6	57.6
chr30	1	40643782	208377	16050778	39.4913	0.723222	35.6	58.5
chr31	1	39901454	179281	13958799	34.9832	0.63308	35.7	58.1
chr32	1	40225481	156079	12764277	31.7318	0.546222	35.7	56.6
chr33	1	32139216	138094	11057399	34.4047	0.603732	35.6	57.6
chr34	1	42397973	203207	15769503	37.194	0.677125	35.7	58
chr35	1	28051305	149163	10848723	38.6746	0.751451	35.7	54.1
chr36	1	31223415	133329	10837971	34.711	0.601481	35.6	58.5
chr37	1	30785915	142909	11269623	36.6064	0.654266	35.6	58.8
chr38	1	24803098	119666	9202538	37.1024	0.679179	35.6	57.9
chrX	1	124992030	606136	47605097	38.0865	0.685014	35.7	55.8
