#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1972222	90101957	72.9237	2.25158	35.7	57.9
chr2	1	84979418	1480840	64000187	75.3126	2.45766	35.6	58.1
chr3	1	92479059	1332145	64243208	69.4678	2.03036	35.7	58.1
chr4	1	89535178	1306311	62391738	69.684	2.05712	35.7	57.4
chr5	1	89562946	1660563	69320824	77.399	2.61773	35.7	58.5
chr6	1	78113029	1328079	57932809	74.1654	2.39905	35.7	57.8
chr7	1	81081596	1242976	57934820	71.4525	2.14622	35.5	57.3
chr8	1	76405709	1138478	53775175	70.3811	2.1013	35.7	57.4
chr9	1	61171909	1322334	50095418	81.8928	3.05293	35.7	58.3
chr10	1	70643054	1226371	53306287	75.4586	2.44927	35.7	58.5
chr11	1	74805798	1085254	52573059	70.2794	2.04587	35.7	57.4
chr12	1	72970719	980657	49334858	67.6091	1.89358	35.6	58.3
chr13	1	64299765	903468	43602328	67.811	1.97941	35.7	57.7
chr14	1	61112200	799408	41176700	67.3789	1.84463	35.7	58
chr15	1	64676183	957220	45591477	70.4919	2.0865	35.6	58.2
chr16	1	60362399	912684	42676904	70.7011	2.13289	35.7	57.6
chr17	1	65088165	1047608	47407302	72.8355	2.27117	35.7	57.1
chr18	1	56472973	1018971	42375661	75.0371	2.54639	35.7	57.9
chr19	1	55516201	697309	36360605	65.4955	1.76989	35.6	57.6
chr20	1	58627490	1078672	44783515	76.3865	2.59791	35.7	58.7
chr21	1	51742555	737711	36195775	69.9536	2.01174	35.7	57.5
chr22	1	61573679	762272	40067286	65.0721	1.74676	35.7	58.4
chr23	1	53134997	731182	36748449	69.1605	1.94001	35.7	58.3
chr24	1	48566227	895610	37505574	77.2256	2.6046	35.7	58.5
chr25	1	51730745	799012	37180888	71.8739	2.17869	35.7	58.3
chr26	1	39257614	778574	31362673	79.8894	2.80264	35.7	57.2
chr27	1	46662488	680665	32654040	69.9792	2.05231	35.6	57.4
chr28	1	41733330	741236	32015491	76.7144	2.50873	35.7	58.3
chr29	1	42517134	525386	27912958	65.6511	1.73813	35.6	57.6
chr30	1	40643782	648239	29842928	73.4256	2.24911	35.6	58.5
chr31	1	39901454	558702	26757185	67.0582	1.97202	35.7	58.1
chr32	1	40225481	483863	26070137	64.81	1.6943	35.6	56.7
chr33	1	32139216	430907	21665551	67.4116	1.88477	35.6	57.6
chr34	1	42397973	630437	29873984	70.4609	2.10062	35.7	57.9
chr35	1	28051305	463004	20269347	72.2581	2.33042	35.7	54.1
chr36	1	31223415	412591	21331570	68.3191	1.86091	35.6	58.4
chr37	1	30785915	445305	21501629	69.8424	2.04059	35.7	58.8
chr38	1	24803098	370680	17216057	69.4109	2.10362	35.6	57.9
chrX	1	124992030	1887064	90667620	72.5387	2.13232	35.7	55.8
