#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1836176	87646228	70.9362	2.0963	35.7	57.9
chr2	1	84979418	1378737	62388103	73.4155	2.28792	35.6	58.1
chr3	1	92479059	1240935	62377112	67.45	1.89149	35.7	58.1
chr4	1	89535178	1217104	60556794	67.6346	1.91645	35.7	57.4
chr5	1	89562946	1546646	67686047	75.5737	2.43827	35.7	58.5
chr6	1	78113029	1236134	56428429	72.2395	2.23275	35.7	57.8
chr7	1	81081596	1157464	56297561	69.4332	1.99857	35.5	57.3
chr8	1	76405709	1059891	52248028	68.3824	1.95626	35.7	57.4
chr9	1	61171909	1230858	49079877	80.2327	2.84167	35.7	58.3
chr10	1	70643054	1141584	51958832	73.5512	2.28001	35.7	58.5
chr11	1	74805798	1010192	51034983	68.2233	1.9042	35.7	57.4
chr12	1	72970719	913031	47823445	65.5379	1.76291	35.6	58.3
chr13	1	64299765	840842	42282156	65.7579	1.84225	35.7	57.7
chr14	1	61112200	743974	39889317	65.2723	1.71659	35.7	58
chr15	1	64676183	892069	44296732	68.49	1.94461	35.6	58.2
chr16	1	60362399	850140	41483948	68.7248	1.98672	35.7	57.6
chr17	1	65088165	975177	46109653	70.8418	2.11412	35.7	57.1
chr18	1	56472973	948031	41333830	73.1922	2.36906	35.7	57.9
chr19	1	55516201	648989	35203490	63.4112	1.64729	35.6	57.6
chr20	1	58627490	1004218	43726504	74.5836	2.41871	35.7	58.7
chr21	1	51742555	687210	35141148	67.9154	1.87398	35.7	57.5
chr22	1	61573679	708929	38738774	62.9145	1.62452	35.7	58.4
chr23	1	53134997	681403	35635137	67.0653	1.80788	35.7	58.3
chr24	1	48566227	833685	36605934	75.3732	2.42442	35.7	58.5
chr25	1	51730745	743690	36111549	69.8067	2.028	35.7	58.3
chr26	1	39257614	725549	30674782	78.1372	2.61174	35.7	57.2
chr27	1	46662488	633669	31695739	67.9255	1.91083	35.6	57.4
chr28	1	41733330	689468	31222495	74.8143	2.33321	35.7	58.3
chr29	1	42517134	489664	26998753	63.5009	1.61986	35.6	57.6
chr30	1	40643782	603728	29022727	71.4075	2.09484	35.6	58.5
chr31	1	39901454	519555	25938047	65.0053	1.83397	35.7	58.1
chr32	1	40225481	450237	25193418	62.6305	1.57646	35.6	56.7
chr33	1	32139216	401805	21021135	65.4065	1.75731	35.6	57.6
chr34	1	42397973	586742	28994960	68.3876	1.95512	35.7	57.9
chr35	1	28051305	431207	19716032	70.2856	2.17033	35.7	54.1
chr36	1	31223415	384059	20667466	66.1922	1.73216	35.6	58.5
chr37	1	30785915	414384	20865515	67.7762	1.89871	35.7	58.8
chr38	1	24803098	344734	16709133	67.3671	1.9561	35.6	57.9
chrX	1	124992030	1756873	88061608	70.4538	1.98512	35.7	55.8
