#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1270596	74180030	60.0374	1.45039	35.7	57.9
chr2	1	84979418	954389	53324061	62.7494	1.58318	35.6	58.1
chr3	1	92479059	857671	52173035	56.4161	1.30709	35.7	58.1
chr4	1	89535178	842085	50677062	56.6002	1.32583	35.7	57.4
chr5	1	89562946	1069716	58310573	65.1057	1.68657	35.7	58.5
chr6	1	78113029	855665	48108255	61.588	1.5455	35.7	57.8
chr7	1	81081596	801138	47278003	58.3092	1.38325	35.5	57.3
chr8	1	76405709	732168	43851790	57.3933	1.35159	35.7	57.4
chr9	1	61171909	851694	43075183	70.4166	1.96622	35.7	58.3
chr10	1	70643054	788894	44371437	62.8108	1.57595	35.7	58.5
chr11	1	74805798	699828	42746244	57.143	1.31923	35.7	57.4
chr12	1	72970719	630105	39605078	54.2753	1.21656	35.6	58.3
chr13	1	64299765	581640	35244283	54.8125	1.27432	35.7	57.7
chr14	1	61112200	513788	32944286	53.9079	1.18528	35.7	58
chr15	1	64676183	617135	37171637	57.4735	1.34503	35.6	58.2
chr16	1	60362399	587172	34911272	57.8361	1.37204	35.7	57.6
chr17	1	65088165	674475	38988559	59.9011	1.46237	35.7	57.1
chr18	1	56472973	655781	35442381	62.7599	1.63888	35.7	57.9
chr19	1	55516201	448714	29003673	52.2436	1.13877	35.6	57.6
chr20	1	58627490	695686	37682949	64.2752	1.67565	35.7	58.7
chr21	1	51742555	474226	29317198	56.6597	1.29301	35.7	57.5
chr22	1	61573679	490707	31917490	51.8363	1.12474	35.7	58.4
chr23	1	53134997	472373	29690419	55.8773	1.25369	35.7	58.3
chr24	1	48566227	576325	31519252	64.8995	1.67591	35.7	58.4
chr25	1	51730745	514220	30389176	58.7449	1.40251	35.7	58.3
chr26	1	39257614	500068	26568704	67.6778	1.79997	35.7	57.2
chr27	1	46662488	438118	26476729	56.7409	1.32096	35.6	57.3
chr28	1	41733330	476022	26716163	64.0164	1.6105	35.7	58.3
chr29	1	42517134	338917	22185914	52.1811	1.12146	35.6	57.6
chr30	1	40643782	417620	24550763	60.4047	1.44906	35.6	58.5
chr31	1	39901454	358498	21605656	54.1475	1.26546	35.7	58.1
chr32	1	40225481	311570	20630455	51.287	1.09064	35.7	56.6
chr33	1	32139216	277133	17406625	54.1601	1.21126	35.6	57.6
chr34	1	42397973	405147	24278944	57.2644	1.35014	35.7	57.9
chr35	1	28051305	298309	16605678	59.1975	1.50133	35.7	54.1
chr36	1	31223415	265310	17094295	54.7483	1.19677	35.6	58.5
chr37	1	30785915	286981	17490134	56.8121	1.31464	35.7	58.8
chr38	1	24803098	238752	14072653	56.7375	1.3551	35.6	57.9
chrX	1	124992030	1214074	73819399	59.0593	1.37204	35.7	55.8
