#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1632494	83510247	67.5887	1.86371	35.7	57.9
chr2	1	84979418	1226049	59602705	70.1378	2.03426	35.6	58.1
chr3	1	92479059	1102475	59158120	63.9692	1.68023	35.7	58.1
chr4	1	89535178	1081648	57449740	64.1644	1.70312	35.7	57.4
chr5	1	89562946	1375008	64845643	72.4023	2.16783	35.7	58.5
chr6	1	78113029	1098312	53876174	68.9721	1.98371	35.7	57.8
chr7	1	81081596	1029266	53510240	65.9955	1.77746	35.5	57.3
chr8	1	76405709	941693	49609745	64.9294	1.73821	35.7	57.4
chr9	1	61171909	1094989	47318489	77.3533	2.5279	35.7	58.3
chr10	1	70643054	1015450	49645026	70.2759	2.0283	35.7	58.5
chr11	1	74805798	899117	48471078	64.7959	1.69494	35.7	57.4
chr12	1	72970719	811401	45245870	62.0055	1.56663	35.6	58.3
chr13	1	64299765	747675	40063435	62.3073	1.63828	35.7	57.7
chr14	1	61112200	660828	37676497	61.6514	1.5247	35.7	58
chr15	1	64676183	792700	42051220	65.0181	1.72775	35.6	58.2
chr16	1	60362399	755721	39440715	65.3399	1.76594	35.7	57.6
chr17	1	65088165	866712	43887353	67.4275	1.87911	35.7	57.1
chr18	1	56472973	843101	39559299	70.05	2.1072	35.7	57.9
chr19	1	55516201	577159	33243234	59.8802	1.46471	35.6	57.6
chr20	1	58627490	893489	41877657	71.4301	2.15193	35.7	58.7
chr21	1	51742555	610685	33329918	64.4149	1.66531	35.7	57.5
chr22	1	61573679	630171	36554512	59.3671	1.44432	35.7	58.4
chr23	1	53134997	606520	33781280	63.5763	1.60953	35.7	58.3
chr24	1	48566227	740857	35040726	72.1504	2.15441	35.7	58.4
chr25	1	51730745	661096	34331729	66.3662	1.80272	35.7	58.3
chr26	1	39257614	644261	29445624	75.0061	2.31885	35.7	57.2
chr27	1	46662488	562769	30069305	64.44	1.697	35.6	57.4
chr28	1	41733330	612172	29821290	71.4568	2.07117	35.7	58.3
chr29	1	42517134	435523	25464333	59.8919	1.44077	35.6	57.6
chr30	1	40643782	536836	27648955	68.0275	1.86287	35.6	58.5
chr31	1	39901454	461784	24577316	61.595	1.63015	35.7	58.1
chr32	1	40225481	400711	23749588	59.0412	1.40261	35.6	56.7
chr33	1	32139216	356603	19884167	61.8689	1.55934	35.6	57.6
chr34	1	42397973	521358	27532062	64.9372	1.73754	35.7	57.9
chr35	1	28051305	383590	18749714	66.8408	1.93041	35.7	54.1
chr36	1	31223415	341503	19567592	62.6696	1.54064	35.6	58.5
chr37	1	30785915	368900	19818335	64.3747	1.69029	35.7	58.8
chr38	1	24803098	306900	15883106	64.0368	1.74171	35.6	57.9
chrX	1	124992030	1560879	83621529	66.9015	1.76382	35.7	55.8
