#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1677513	84485082	68.3777	1.91511	35.7	57.9
chr2	1	84979418	1260317	60268686	70.9215	2.09117	35.6	58
chr3	1	92479059	1133171	59902569	64.7742	1.72704	35.7	58.1
chr4	1	89535178	1112155	58191285	64.9927	1.75126	35.7	57.4
chr5	1	89562946	1413240	65529414	73.1658	2.22807	35.7	58.5
chr6	1	78113029	1128405	54476552	69.7407	2.03809	35.7	57.8
chr7	1	81081596	1057465	54167767	66.8065	1.82608	35.5	57.3
chr8	1	76405709	967658	50222641	65.7315	1.78621	35.7	57.4
chr9	1	61171909	1125085	47746429	78.0529	2.59738	35.7	58.3
chr10	1	70643054	1043498	50206944	71.0713	2.08429	35.7	58.5
chr11	1	74805798	923402	49064707	65.5894	1.74068	35.7	57.4
chr12	1	72970719	834088	45850785	62.8345	1.61053	35.6	58.3
chr13	1	64299765	768535	40588481	63.1238	1.68387	35.7	57.7
chr14	1	61112200	679335	38200819	62.5093	1.5674	35.7	58
chr15	1	64676183	814730	42582966	65.8403	1.77585	35.6	58.2
chr16	1	60362399	776824	39925210	66.1425	1.81537	35.7	57.6
chr17	1	65088165	890805	44411304	68.2325	1.9313	35.7	57.1
chr18	1	56472973	866175	39967460	70.7727	2.16481	35.7	57.9
chr19	1	55516201	592854	33694194	60.6925	1.50463	35.6	57.6
chr20	1	58627490	917958	42317976	72.1811	2.21094	35.7	58.7
chr21	1	51742555	628047	33768992	65.2635	1.7127	35.7	57.5
chr22	1	61573679	647691	37064303	60.195	1.48439	35.7	58.4
chr23	1	53134997	623072	34218636	64.3994	1.65335	35.7	58.3
chr24	1	48566227	761187	35410476	72.9117	2.21347	35.7	58.4
chr25	1	51730745	679444	34749732	67.1742	1.85287	35.7	58.3
chr26	1	39257614	662329	29740432	75.7571	2.38407	35.7	57.2
chr27	1	46662488	578203	30442847	65.2405	1.74344	35.6	57.4
chr28	1	41733330	629055	30137498	72.2145	2.12843	35.7	58.3
chr29	1	42517134	447314	25817158	60.7218	1.47973	35.6	57.6
chr30	1	40643782	551957	27989004	68.8642	1.9152	35.6	58.5
chr31	1	39901454	474749	24901086	62.4065	1.67591	35.7	58.1
chr32	1	40225481	411750	24083167	59.8704	1.4413	35.6	56.7
chr33	1	32139216	366381	20140656	62.6669	1.60217	35.6	57.6
chr34	1	42397973	535734	27867521	65.7284	1.78546	35.7	57.9
chr35	1	28051305	394062	18980781	67.6645	1.9833	35.7	54.1
chr36	1	31223415	350987	19827320	63.5014	1.58323	35.6	58.5
chr37	1	30785915	379063	20068605	65.1876	1.73689	35.7	58.8
chr38	1	24803098	315306	16078340	64.8239	1.78915	35.6	57.9
chrX	1	124992030	1604464	84666264	67.7373	1.81309	35.7	55.8
