#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	91279	9338979	7.55847	0.104182	35.7	57.9
chr2	1	84979418	67758	6924856	8.14886	0.112469	35.6	58
chr3	1	92479059	61252	6297387	6.80953	0.0932483	35.7	58
chr4	1	89535178	59976	6116328	6.8312	0.0944674	35.7	57.4
chr5	1	89562946	76586	7811610	8.72192	0.120826	35.7	58.6
chr6	1	78113029	60772	6200293	7.93759	0.109772	35.7	57.8
chr7	1	81081596	57464	5805682	7.1603	0.0992032	35.6	57.3
chr8	1	76405709	52688	5402317	7.07057	0.0972093	35.7	57.3
chr9	1	61171909	60787	6188452	10.1165	0.140327	35.7	58.2
chr10	1	70643054	55556	5699906	8.0686	0.111151	35.7	58.6
chr11	1	74805798	50145	5147073	6.88058	0.0946044	35.6	57.3
chr12	1	72970719	45010	4608679	6.31579	0.0868451	35.6	58.3
chr13	1	64299765	41795	4266745	6.63571	0.0915653	35.7	57.6
chr14	1	61112200	36623	3764166	6.15943	0.0844863	35.7	58.1
chr15	1	64676183	43928	4511377	6.97533	0.0958293	35.6	58.2
chr16	1	60362399	41997	4300587	7.12461	0.0980388	35.7	57.6
chr17	1	65088165	48162	4874386	7.4889	0.10428	35.7	57.1
chr18	1	56472973	46979	4750109	8.4113	0.117468	35.6	58
chr19	1	55516201	32411	3337193	6.01121	0.0823229	35.6	57.6
chr20	1	58627490	49270	5050348	8.6143	0.118756	35.7	58.6
chr21	1	51742555	33958	3503856	6.77171	0.0926132	35.7	57.6
chr22	1	61573679	35096	3617821	5.8756	0.0803	35.7	58.3
chr23	1	53134997	33575	3453920	6.50027	0.0889346	35.7	58.3
chr24	1	48566227	41484	4239028	8.72835	0.12087	35.7	58.4
chr25	1	51730745	36688	3767672	7.28324	0.100253	35.7	58.4
chr26	1	39257614	35625	3618477	9.21726	0.128218	35.7	57
chr27	1	46662488	31336	3208471	6.87591	0.0945961	35.6	57.2
chr28	1	41733330	34001	3467788	8.3094	0.114894	35.7	58.3
chr29	1	42517134	24003	2473507	5.81767	0.0794153	35.7	57.5
chr30	1	40643782	30207	3089832	7.60223	0.104657	35.6	58.4
chr31	1	39901454	25145	2577844	6.46053	0.0886995	35.7	58.1
chr32	1	40225481	22318	2271344	5.64653	0.0779703	35.7	56.5
chr33	1	32139216	19627	2006897	6.24439	0.0856557	35.6	57.7
chr34	1	42397973	29363	3000363	7.07667	0.0976004	35.7	57.9
chr35	1	28051305	21486	2118523	7.55232	0.108212	35.6	54.2
chr36	1	31223415	19288	1986600	6.36253	0.0871298	35.7	58.5
chr37	1	30785915	20243	2086437	6.77725	0.0927309	35.6	58.6
chr38	1	24803098	16915	1733380	6.98856	0.0960241	35.6	57.9
chrX	1	124992030	86642	8887218	7.11023	0.0979386	35.7	55.8
