#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	227732	21584210	17.4691	0.26019	35.7	57.9
chr2	1	84979418	170241	15918481	18.7322	0.282383	35.6	58.1
chr3	1	92479059	153053	14612189	15.8005	0.233271	35.7	58
chr4	1	89535178	149880	14190175	15.8487	0.236096	35.7	57.4
chr5	1	89562946	191602	17846670	19.9264	0.302046	35.7	58.6
chr6	1	78113029	152602	14249537	18.2422	0.275557	35.7	57.8
chr7	1	81081596	143551	13418925	16.5499	0.24782	35.6	57.3
chr8	1	76405709	130530	12420588	16.2561	0.240834	35.7	57.4
chr9	1	61171909	151808	13960432	22.8216	0.350592	35.7	58.3
chr10	1	70643054	140193	13223167	18.7183	0.280251	35.7	58.5
chr11	1	74805798	125270	12008819	16.0533	0.236388	35.6	57.3
chr12	1	72970719	112015	10773565	14.7642	0.21618	35.6	58.3
chr13	1	64299765	103981	9859279	15.3333	0.227757	35.7	57.7
chr14	1	61112200	91535	8854836	14.4895	0.211208	35.7	58.1
chr15	1	64676183	110503	10505219	16.2428	0.24087	35.6	58.2
chr16	1	60362399	104907	9950124	16.484	0.245005	35.7	57.5
chr17	1	65088165	120595	11264453	17.3065	0.261091	35.7	57.1
chr18	1	56472973	116399	10770137	19.0713	0.290989	35.7	57.9
chr19	1	55516201	80296	7762357	13.9821	0.203873	35.6	57.5
chr20	1	58627490	124257	11607582	19.7989	0.299453	35.7	58.7
chr21	1	51742555	85082	8182356	15.8136	0.23191	35.7	57.6
chr22	1	61573679	87845	8512583	13.825	0.201262	35.7	58.4
chr23	1	53134997	84068	8076698	15.2003	0.222854	35.7	58.3
chr24	1	48566227	103682	9709918	19.9931	0.30196	35.7	58.5
chr25	1	51730745	91532	8717997	16.8526	0.249911	35.7	58.3
chr26	1	39257614	88740	8218676	20.9352	0.319596	35.7	57.1
chr27	1	46662488	78022	7416771	15.8945	0.235598	35.6	57.3
chr28	1	41733330	84933	7997168	19.1625	0.287383	35.7	58.4
chr29	1	42517134	60381	5850161	13.7595	0.19992	35.6	57.6
chr30	1	40643782	74750	7076849	17.4119	0.259172	35.6	58.5
chr31	1	39901454	63902	6071241	15.2156	0.225411	35.7	58.1
chr32	1	40225481	56032	5396211	13.4149	0.196028	35.7	56.6
chr33	1	32139216	49462	4729341	14.7152	0.215958	35.6	57.7
chr34	1	42397973	72649	6900586	16.2757	0.241961	35.7	58
chr35	1	28051305	53300	4792548	17.0849	0.26819	35.7	54.1
chr36	1	31223415	48209	4673903	14.9692	0.217845	35.7	58.4
chr37	1	30785915	50844	4869330	15.8167	0.232624	35.6	58.7
chr38	1	24803098	42392	4012061	16.1756	0.24031	35.6	57.8
chrX	1	124992030	216183	20635895	16.5098	0.244162	35.7	55.8
