#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1225281	72814190	58.9319	1.39868	35.7	57.9
chr2	1	84979418	920630	52404897	61.6678	1.52723	35.6	58.1
chr3	1	92479059	826877	51148881	55.3086	1.26023	35.7	58.1
chr4	1	89535178	811822	49661652	55.4661	1.2781	35.7	57.4
chr5	1	89562946	1031642	57307316	63.9855	1.62651	35.7	58.5
chr6	1	78113029	825066	47251971	60.4918	1.4902	35.7	57.8
chr7	1	81081596	772560	46382659	57.2049	1.33385	35.5	57.3
chr8	1	76405709	706019	43019789	56.3044	1.30338	35.7	57.4
chr9	1	61171909	820973	42423409	69.3511	1.89513	35.7	58.3
chr10	1	70643054	760782	43598097	61.716	1.51977	35.7	58.5
chr11	1	74805798	674714	41911201	56.0267	1.27191	35.7	57.4
chr12	1	72970719	607963	38812048	53.1885	1.17381	35.6	58.3
chr13	1	64299765	560870	34549342	53.7317	1.22873	35.7	57.7
chr14	1	61112200	495350	32252788	52.7763	1.14275	35.7	58
chr15	1	64676183	594858	36454698	56.3649	1.29648	35.6	58.2
chr16	1	60362399	566278	34240740	56.7253	1.32313	35.7	57.6
chr17	1	65088165	650501	38274840	58.8046	1.41037	35.7	57.1
chr18	1	56472973	632065	34825143	61.6669	1.57956	35.7	57.9
chr19	1	55516201	432621	28385892	51.1308	1.09788	35.6	57.6
chr20	1	58627490	671239	37067049	63.2247	1.61693	35.7	58.7
chr21	1	51742555	457428	28735356	55.5352	1.24723	35.7	57.5
chr22	1	61573679	473081	31224793	50.7113	1.08428	35.7	58.4
chr23	1	53134997	455453	29078203	54.7251	1.20865	35.7	58.3
chr24	1	48566227	555731	30980996	63.7912	1.61608	35.7	58.4
chr25	1	51730745	495742	29806755	57.619	1.35211	35.7	58.3
chr26	1	39257614	482256	26134386	66.5715	1.73598	35.7	57.2
chr27	1	46662488	422416	25941661	55.5943	1.27344	35.6	57.3
chr28	1	41733330	458827	26248077	62.8948	1.55246	35.7	58.3
chr29	1	42517134	326870	21699603	51.0373	1.08145	35.6	57.6
chr30	1	40643782	402895	24092724	59.2778	1.39801	35.6	58.5
chr31	1	39901454	345820	21182082	53.086	1.22082	35.7	58.1
chr32	1	40225481	300625	20188344	50.1879	1.05238	35.7	56.6
chr33	1	32139216	267136	17039559	53.018	1.16726	35.6	57.6
chr34	1	42397973	390722	23806503	56.1501	1.30198	35.7	57.9
chr35	1	28051305	287734	16286416	58.0594	1.44803	35.7	54.1
chr36	1	31223415	255953	16741464	53.6183	1.15464	35.6	58.5
chr37	1	30785915	276902	17158439	55.7347	1.26853	35.7	58.8
chr38	1	24803098	230379	13809358	55.6759	1.30773	35.6	57.9
chrX	1	124992030	1170563	72387084	57.9134	1.32286	35.7	55.8
