#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1361131	76804863	62.1617	1.55384	35.7	57.9
chr2	1	84979418	1022686	55101992	64.8416	1.69654	35.6	58
chr3	1	92479059	918906	54099042	58.4987	1.4005	35.7	58.1
chr4	1	89535178	902058	52551095	58.6932	1.42024	35.7	57.4
chr5	1	89562946	1146210	60155641	67.1658	1.80717	35.7	58.5
chr6	1	78113029	916211	49733504	63.6686	1.65498	35.7	57.8
chr7	1	81081596	857583	48982029	60.4108	1.48071	35.5	57.3
chr8	1	76405709	784512	45451940	59.4876	1.44817	35.7	57.4
chr9	1	61171909	912603	44292603	72.4068	2.10676	35.7	58.3
chr10	1	70643054	845440	45864378	64.9241	1.68897	35.7	58.5
chr11	1	74805798	749575	44333092	59.2642	1.413	35.7	57.4
chr12	1	72970719	675561	41148473	56.3904	1.30428	35.6	58.3
chr13	1	64299765	623165	36569143	56.8729	1.36534	35.7	57.7
chr14	1	61112200	550668	34249070	56.0429	1.2706	35.7	58
chr15	1	64676183	661041	38528134	59.5708	1.44061	35.6	58.2
chr16	1	60362399	629616	36191019	59.9562	1.47115	35.7	57.6
chr17	1	65088165	722281	40341475	61.9797	1.56613	35.7	57.1
chr18	1	56472973	702458	36586704	64.7862	1.75547	35.7	57.9
chr19	1	55516201	480925	30165137	54.3357	1.22054	35.6	57.6
chr20	1	58627490	744966	38849516	66.265	1.7944	35.7	58.7
chr21	1	51742555	508101	30421153	58.7933	1.38546	35.7	57.5
chr22	1	61573679	525105	33174760	53.8782	1.20356	35.7	58.4
chr23	1	53134997	505522	30793587	57.9535	1.34174	35.7	58.3
chr24	1	48566227	617245	32512283	66.9442	1.79512	35.7	58.5
chr25	1	51730745	550942	31487996	60.869	1.5026	35.7	58.3
chr26	1	39257614	536385	27388373	69.7658	1.93064	35.7	57.2
chr27	1	46662488	469099	27467779	58.8648	1.41443	35.6	57.3
chr28	1	41733330	510048	27598137	66.1297	1.72557	35.7	58.3
chr29	1	42517134	362755	23073238	54.2681	1.20018	35.6	57.6
chr30	1	40643782	447089	25401757	62.4985	1.55125	35.6	58.5
chr31	1	39901454	384351	22417985	56.1834	1.35671	35.7	58.1
chr32	1	40225481	333797	21480173	53.3994	1.16861	35.6	56.7
chr33	1	32139216	296900	18069643	56.223	1.29767	35.6	57.6
chr34	1	42397973	434081	25171845	59.3704	1.44636	35.7	57.9
chr35	1	28051305	319694	17204427	61.332	1.60915	35.7	54.1
chr36	1	31223415	284152	17759482	56.8787	1.28184	35.6	58.5
chr37	1	30785915	307551	18133092	58.9006	1.40907	35.7	58.8
chr38	1	24803098	255964	14574883	58.7623	1.45294	35.6	57.9
chrX	1	124992030	1300656	76531179	61.2288	1.46982	35.7	55.8
