#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	2061852	91592297	74.1299	2.35399	35.7	57.9
chr2	1	84979418	1549143	65000974	76.4903	2.57108	35.6	58.1
chr3	1	92479059	1393452	65428084	70.7491	2.12387	35.7	58.1
chr4	1	89535178	1366131	63486583	70.9069	2.15134	35.7	57.4
chr5	1	89562946	1736702	70315421	78.5095	2.73771	35.7	58.5
chr6	1	78113029	1389136	58835229	75.3206	2.50936	35.7	57.8
chr7	1	81081596	1300476	58975772	72.7363	2.24548	35.5	57.3
chr8	1	76405709	1190516	54702113	71.5943	2.19744	35.7	57.5
chr9	1	61171909	1383299	50724150	82.9207	3.19365	35.7	58.3
chr10	1	70643054	1282632	54135643	76.6326	2.56149	35.7	58.5
chr11	1	74805798	1135360	53531741	71.561	2.1403	35.7	57.4
chr12	1	72970719	1025534	50269084	68.8894	1.98024	35.6	58.3
chr13	1	64299765	945136	44433816	69.1042	2.07068	35.7	57.7
chr14	1	61112200	836793	41996103	68.7197	1.93075	35.7	58
chr15	1	64676183	1001284	46397834	71.7387	2.18242	35.6	58.2
chr16	1	60362399	954201	43402834	71.9038	2.22975	35.7	57.6
chr17	1	65088165	1095379	48187010	74.0334	2.37479	35.7	57.1
chr18	1	56472973	1066111	43030104	76.1959	2.66409	35.7	57.9
chr19	1	55516201	729014	37087149	66.8042	1.85028	35.6	57.6
chr20	1	58627490	1128315	45428070	77.486	2.71765	35.7	58.7
chr21	1	51742555	771158	36843896	71.2062	2.10297	35.7	57.5
chr22	1	61573679	797438	40890294	66.4087	1.82727	35.7	58.4
chr23	1	53134997	764676	37430530	70.4442	2.02893	35.7	58.3
chr24	1	48566227	936609	38051547	78.3498	2.72399	35.7	58.5
chr25	1	51730745	835881	37818606	73.1066	2.27927	35.7	58.3
chr26	1	39257614	814196	31778276	80.9481	2.93109	35.7	57.2
chr27	1	46662488	712162	33248121	71.2524	2.14729	35.6	57.4
chr28	1	41733330	775175	32488619	77.8481	2.62348	35.7	58.3
chr29	1	42517134	549487	28470182	66.9617	1.81778	35.6	57.6
chr30	1	40643782	678060	30343686	74.6576	2.35252	35.6	58.5
chr31	1	39901454	584463	27262635	68.3249	2.06303	35.7	58.1
chr32	1	40225481	506044	26597329	66.1206	1.77213	35.6	56.7
chr33	1	32139216	450515	22079048	68.6982	1.97053	35.6	57.6
chr34	1	42397973	659423	30398472	71.6979	2.19717	35.7	57.9
chr35	1	28051305	484176	20603806	73.4504	2.43675	35.7	54.1
chr36	1	31223415	431736	21747477	69.6512	1.94741	35.6	58.4
chr37	1	30785915	466062	21898697	71.1322	2.13544	35.7	58.8
chr38	1	24803098	387972	17527323	70.6659	2.20171	35.6	57.9
chrX	1	124992030	1974191	92250362	73.805	2.23075	35.7	55.8
