#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1315800	75510171	61.1139	1.50199	35.7	57.9
chr2	1	84979418	988524	54229192	63.8145	1.63984	35.6	58.1
chr3	1	92479059	888385	53157018	57.4801	1.35388	35.7	58.1
chr4	1	89535178	872010	51621048	57.6545	1.37294	35.7	57.4
chr5	1	89562946	1108167	59252348	66.1572	1.74714	35.7	58.5
chr6	1	78113029	885975	48944029	62.658	1.60027	35.7	57.8
chr7	1	81081596	829347	48146811	59.3807	1.43192	35.5	57.3
chr8	1	76405709	758531	44671522	58.4662	1.40033	35.7	57.4
chr9	1	61171909	882489	43705229	71.4466	2.03723	35.7	58.3
chr10	1	70643054	817056	45139198	63.8976	1.63225	35.7	58.5
chr11	1	74805798	724586	43556764	58.2265	1.36593	35.7	57.4
chr12	1	72970719	652644	40381170	55.3389	1.26001	35.6	58.3
chr13	1	64299765	602355	35917769	55.8599	1.31963	35.7	57.7
chr14	1	61112200	531958	33596773	54.9756	1.2273	35.7	58
chr15	1	64676183	639169	37859869	58.5376	1.39301	35.6	58.2
chr16	1	60362399	608304	35554864	58.9023	1.42138	35.7	57.6
chr17	1	65088165	698527	39680002	60.9635	1.51462	35.7	57.1
chr18	1	56472973	679263	36024756	63.7911	1.69753	35.7	57.9
chr19	1	55516201	464961	29602535	53.3223	1.18	35.6	57.6
chr20	1	58627490	720196	38271341	65.2788	1.73464	35.7	58.7
chr21	1	51742555	491127	29869006	57.7262	1.33927	35.7	57.5
chr22	1	61573679	507632	32543465	52.8529	1.16346	35.7	58.4
chr23	1	53134997	488808	30243031	56.9173	1.29724	35.7	58.3
chr24	1	48566227	596721	32020504	65.9316	1.73531	35.7	58.4
chr25	1	51730745	532752	30956423	59.8414	1.45299	35.7	58.3
chr26	1	39257614	518360	26987979	68.7458	1.8658	35.7	57.2
chr27	1	46662488	453630	26980743	57.8211	1.36782	35.6	57.3
chr28	1	41733330	492997	27173387	65.112	1.66802	35.7	58.3
chr29	1	42517134	350879	22638780	53.2463	1.16087	35.6	57.6
chr30	1	40643782	432405	24977615	61.4549	1.50038	35.6	58.5
chr31	1	39901454	371417	22018656	55.1826	1.31113	35.7	58.1
chr32	1	40225481	322599	21060831	52.3569	1.12934	35.6	56.6
chr33	1	32139216	286927	17734196	55.1793	1.25405	35.6	57.6
chr34	1	42397973	419596	24736744	58.3442	1.39816	35.7	57.9
chr35	1	28051305	308829	16902386	60.2553	1.5543	35.7	54.1
chr36	1	31223415	274766	17431262	55.8275	1.23947	35.6	58.5
chr37	1	30785915	297256	17814439	57.8655	1.36179	35.7	58.8
chr38	1	24803098	247475	14331633	57.7816	1.40476	35.6	57.9
chrX	1	124992030	1257711	75208839	60.1709	1.42127	35.7	55.8
