#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	2039423	91217407	73.8265	2.32833	35.7	57.9
chr2	1	84979418	1531777	64754234	76.1999	2.54224	35.6	58.1
chr3	1	92479059	1377909	65132090	70.429	2.10008	35.7	58.1
chr4	1	89535178	1351124	63214530	70.603	2.12777	35.7	57.4
chr5	1	89562946	1717751	70071585	78.2372	2.70785	35.7	58.5
chr6	1	78113029	1373831	58623179	75.0492	2.48165	35.7	57.8
chr7	1	81081596	1286142	58726197	72.4285	2.2208	35.5	57.3
chr8	1	76405709	1177394	54470749	71.2915	2.17319	35.7	57.5
chr9	1	61171909	1368184	50576068	82.6786	3.15877	35.7	58.3
chr10	1	70643054	1268448	53925360	76.335	2.53323	35.7	58.5
chr11	1	74805798	1122947	53294868	71.2443	2.11694	35.7	57.4
chr12	1	72970719	1014458	50051664	68.5914	1.95884	35.6	58.3
chr13	1	64299765	934542	44222625	68.7757	2.04744	35.7	57.7
chr14	1	61112200	827184	41792676	68.3868	1.90858	35.7	58
chr15	1	64676183	990371	46206629	71.443	2.15873	35.6	58.2
chr16	1	60362399	943696	43222831	71.6056	2.20527	35.7	57.6
chr17	1	65088165	1083387	48000905	73.7475	2.34878	35.7	57.1
chr18	1	56472973	1054355	42869801	75.9121	2.6347	35.7	57.9
chr19	1	55516201	720912	36913442	66.4913	1.82969	35.6	57.6
chr20	1	58627490	1116096	45272229	77.2201	2.68817	35.7	58.7
chr21	1	51742555	762828	36681669	70.8927	2.08021	35.7	57.5
chr22	1	61573679	788480	40690802	66.0847	1.80674	35.7	58.4
chr23	1	53134997	756281	37259224	70.1218	2.00666	35.7	58.3
chr24	1	48566227	926411	37923116	78.0854	2.69422	35.7	58.5
chr25	1	51730745	826760	37669093	72.8176	2.25432	35.7	58.3
chr26	1	39257614	805330	31682123	80.7031	2.89901	35.7	57.2
chr27	1	46662488	704437	33106499	70.9489	2.124	35.6	57.4
chr28	1	41733330	766689	32375405	77.5769	2.59477	35.7	58.3
chr29	1	42517134	543428	28332324	66.6374	1.79777	35.6	57.6
chr30	1	40643782	670518	30219353	74.3517	2.32632	35.6	58.5
chr31	1	39901454	578020	27139339	68.0159	2.04023	35.7	58.1
chr32	1	40225481	500405	26464832	65.7912	1.75236	35.6	56.7
chr33	1	32139216	445738	21979877	68.3896	1.94966	35.6	57.6
chr34	1	42397973	652240	30270178	71.3953	2.17325	35.7	57.9
chr35	1	28051305	478983	20523016	73.1624	2.41058	35.7	54.1
chr36	1	31223415	426849	21645742	69.3254	1.92525	35.6	58.4
chr37	1	30785915	460848	21799709	70.8107	2.11177	35.7	58.8
chr38	1	24803098	383596	17452504	70.3642	2.17692	35.6	57.9
chrX	1	124992030	1952488	91869949	73.5006	2.20632	35.7	55.8
