#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1248062	73505840	59.4917	1.42469	35.7	57.9
chr2	1	84979418	937554	52872926	62.2185	1.55524	35.6	58.1
chr3	1	92479059	842212	51656643	55.8577	1.2835	35.7	58.1
chr4	1	89535178	827288	50185091	56.0507	1.30247	35.7	57.4
chr5	1	89562946	1050460	57809094	64.5458	1.65621	35.7	58.5
chr6	1	78113029	840518	47690219	61.0528	1.51814	35.7	57.8
chr7	1	81081596	786951	46842912	57.7726	1.35872	35.5	57.3
chr8	1	76405709	719045	43441100	56.8558	1.32739	35.7	57.4
chr9	1	61171909	836463	42762811	69.906	1.93098	35.7	58.3
chr10	1	70643054	774747	43982573	62.2603	1.54771	35.7	58.5
chr11	1	74805798	687428	42333411	56.5911	1.29587	35.7	57.4
chr12	1	72970719	619055	39201196	53.7218	1.1952	35.6	58.3
chr13	1	64299765	571284	34898015	54.2739	1.25153	35.7	57.7
chr14	1	61112200	504433	32597244	53.34	1.16369	35.7	58
chr15	1	64676183	606065	36815071	56.9221	1.32094	35.6	58.2
chr16	1	60362399	576766	34587399	57.2996	1.34769	35.7	57.6
chr17	1	65088165	662555	38638524	59.3634	1.43652	35.7	57.1
chr18	1	56472973	644217	35144304	62.2321	1.61003	35.7	57.9
chr19	1	55516201	440726	28701903	51.7	1.11858	35.6	57.6
chr20	1	58627490	683523	37376735	63.7529	1.6464	35.7	58.7
chr21	1	51742555	465906	29037364	56.1189	1.27038	35.7	57.5
chr22	1	61573679	481871	31574138	51.2786	1.10439	35.7	58.4
chr23	1	53134997	463934	29386836	55.306	1.2312	35.7	58.3
chr24	1	48566227	566148	31258845	64.3633	1.64636	35.7	58.4
chr25	1	51730745	504979	30102724	58.1912	1.37733	35.7	58.3
chr26	1	39257614	491012	26352329	67.1267	1.76744	35.7	57.2
chr27	1	46662488	430312	26211464	56.1725	1.29732	35.6	57.3
chr28	1	41733330	467330	26478219	63.4462	1.5812	35.7	58.3
chr29	1	42517134	332781	21938362	51.5989	1.10108	35.6	57.6
chr30	1	40643782	410186	24321719	59.8412	1.42332	35.6	58.5
chr31	1	39901454	352058	21395236	53.6202	1.24269	35.7	58.1
chr32	1	40225481	306072	20405814	50.7286	1.07141	35.7	56.6
chr33	1	32139216	272269	17226813	53.6006	1.18985	35.6	57.6
chr34	1	42397973	398000	24041757	56.705	1.32625	35.7	57.9
chr35	1	28051305	293005	16444415	58.6226	1.47462	35.7	54.1
chr36	1	31223415	260762	16925859	54.2089	1.17627	35.6	58.5
chr37	1	30785915	281917	17322605	56.268	1.29152	35.7	58.8
chr38	1	24803098	234638	13946612	56.2293	1.33182	35.6	57.9
chrX	1	124992030	1192549	73119482	58.4993	1.34769	35.7	55.8
