#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1609984	83015717	67.1885	1.838	35.7	57.9
chr2	1	84979418	1209159	59272121	69.7488	2.00626	35.6	58.1
chr3	1	92479059	1086998	58761553	63.5404	1.6566	35.7	58.1
chr4	1	89535178	1066612	57092296	63.7652	1.67945	35.7	57.4
chr5	1	89562946	1356010	64496766	72.0128	2.13784	35.7	58.5
chr6	1	78113029	1083241	53580308	68.5933	1.9565	35.7	57.8
chr7	1	81081596	1014952	53171348	65.5776	1.75272	35.5	57.3
chr8	1	76405709	928559	49291118	64.5123	1.71395	35.7	57.4
chr9	1	61171909	1079970	47098088	76.993	2.49324	35.7	58.3
chr10	1	70643054	1001232	49372766	69.8905	1.99999	35.7	58.5
chr11	1	74805798	886576	48156459	64.3753	1.67133	35.7	57.4
chr12	1	72970719	799712	44924311	61.5648	1.54408	35.6	58.3
chr13	1	64299765	737103	39791607	61.8845	1.61518	35.7	57.7
chr14	1	61112200	651769	37414473	61.2226	1.50376	35.7	58
chr15	1	64676183	781908	41797472	64.6258	1.70421	35.6	58.2
chr16	1	60362399	745235	39187898	64.921	1.74145	35.7	57.6
chr17	1	65088165	854624	43617076	67.0123	1.85285	35.7	57.1
chr18	1	56472973	831427	39327377	69.6393	2.07807	35.7	57.9
chr19	1	55516201	568990	33003543	59.4485	1.444	35.6	57.6
chr20	1	58627490	881005	41647905	71.0382	2.1218	35.7	58.7
chr21	1	51742555	601988	33104684	63.9796	1.64163	35.7	57.5
chr22	1	61573679	621570	36294308	58.9445	1.42461	35.7	58.4
chr23	1	53134997	598256	33553673	63.148	1.58759	35.7	58.3
chr24	1	48566227	730607	34855016	71.768	2.12477	35.7	58.4
chr25	1	51730745	652028	34121094	65.959	1.77809	35.7	58.3
chr26	1	39257614	635480	29296618	74.6266	2.28726	35.7	57.2
chr27	1	46662488	554801	29872308	64.0178	1.67306	35.6	57.4
chr28	1	41733330	603535	29652353	71.052	2.04182	35.7	58.3
chr29	1	42517134	429475	25281080	59.4609	1.42069	35.6	57.6
chr30	1	40643782	529115	27475888	67.6017	1.83602	35.6	58.5
chr31	1	39901454	455438	24418175	61.1962	1.60777	35.7	58.1
chr32	1	40225481	395212	23580680	58.6213	1.38349	35.6	56.7
chr33	1	32139216	351771	19753217	61.4614	1.53819	35.6	57.6
chr34	1	42397973	513947	27354430	64.5182	1.71293	35.7	57.9
chr35	1	28051305	378287	18630870	66.4171	1.90368	35.7	54.1
chr36	1	31223415	336703	19431094	62.2324	1.51892	35.6	58.5
chr37	1	30785915	363799	19693185	63.9682	1.66686	35.7	58.8
chr38	1	24803098	302713	15785408	63.6429	1.71807	35.6	57.9
chrX	1	124992030	1539043	83083450	66.471	1.73914	35.7	55.8
