#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1406285	78009819	63.137	1.60535	35.7	57.9
chr2	1	84979418	1056565	55926345	65.8116	1.75276	35.6	58.1
chr3	1	92479059	949208	55006423	59.4799	1.44662	35.7	58.1
chr4	1	89535178	931980	53436634	59.6823	1.4673	35.7	57.4
chr5	1	89562946	1184215	61010458	68.1202	1.86723	35.7	58.5
chr6	1	78113029	946757	50501855	64.6523	1.71024	35.7	57.8
chr7	1	81081596	885694	49789928	61.4072	1.5293	35.5	57.3
chr8	1	76405709	810698	46214109	60.4852	1.49638	35.7	57.4
chr9	1	61171909	943094	44852929	73.3228	2.17705	35.7	58.3
chr10	1	70643054	874022	46566922	65.9186	1.74603	35.7	58.5
chr11	1	74805798	774229	45082171	60.2656	1.45956	35.7	57.4
chr12	1	72970719	698432	41887043	57.4025	1.34845	35.6	58.3
chr13	1	64299765	643935	37197408	57.85	1.41085	35.7	57.7
chr14	1	61112200	569206	34863052	57.0476	1.31333	35.7	58
chr15	1	64676183	682813	39161252	60.5497	1.48811	35.6	58.2
chr16	1	60362399	650539	36771787	60.9184	1.52006	35.7	57.6
chr17	1	65088165	746386	40994639	62.9832	1.61834	35.7	57.1
chr18	1	56472973	725887	37129900	65.7481	1.81414	35.7	57.9
chr19	1	55516201	496826	30713204	55.323	1.26084	35.6	57.6
chr20	1	58627490	769667	39404181	67.2111	1.85387	35.7	58.7
chr21	1	51742555	525045	30929903	59.7765	1.43178	35.7	57.5
chr22	1	61573679	542707	33783153	54.8662	1.24382	35.7	58.4
chr23	1	53134997	522184	31328718	58.9606	1.3859	35.7	58.3
chr24	1	48566227	637697	32978239	67.9036	1.85459	35.7	58.5
chr25	1	51730745	569402	32007119	61.8725	1.55286	35.7	58.3
chr26	1	39257614	554150	27774396	70.7491	1.99444	35.7	57.2
chr27	1	46662488	484329	27934810	59.8657	1.46045	35.6	57.3
chr28	1	41733330	526965	28008511	67.1131	1.78281	35.7	58.3
chr29	1	42517134	374843	23509892	55.2951	1.2402	35.6	57.6
chr30	1	40643782	461991	25810342	63.5038	1.60309	35.6	58.5
chr31	1	39901454	397168	22805232	57.1539	1.40211	35.7	58.1
chr32	1	40225481	344749	21875870	54.3831	1.20696	35.6	56.6
chr33	1	32139216	306945	18402541	57.2588	1.34184	35.6	57.6
chr34	1	42397973	448711	25603433	60.3883	1.4952	35.7	57.9
chr35	1	28051305	330276	17483984	62.3286	1.66231	35.7	54.1
chr36	1	31223415	293860	18098727	57.9652	1.32572	35.6	58.5
chr37	1	30785915	317857	18438255	59.8919	1.4562	35.7	58.8
chr38	1	24803098	264376	14808385	59.7038	1.50061	35.6	57.9
chrX	1	124992030	1344196	77829592	62.2676	1.51906	35.7	55.8
