#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1496808	80328690	65.0137	1.70884	35.7	57.9
chr2	1	84979418	1124220	57485561	67.6465	1.86522	35.6	58.1
chr3	1	92479059	1010608	56751837	61.3672	1.54024	35.7	58.1
chr4	1	89535178	991972	55143612	61.5888	1.56182	35.7	57.4
chr5	1	89562946	1260663	62613260	69.9098	1.98755	35.7	58.5
chr6	1	78113029	1007467	51931881	66.483	1.81977	35.7	57.8
chr7	1	81081596	943191	51372919	63.3595	1.62872	35.5	57.3
chr8	1	76405709	863119	47649349	62.3636	1.59321	35.7	57.4
chr9	1	61171909	1004157	45920437	75.0679	2.31809	35.7	58.3
chr10	1	70643054	930842	47879078	67.7761	1.85937	35.7	58.5
chr11	1	74805798	824345	46513478	62.179	1.55397	35.7	57.4
chr12	1	72970719	743434	43279497	59.3108	1.43537	35.6	58.3
chr13	1	64299765	685135	38384495	59.6962	1.50124	35.7	57.7
chr14	1	61112200	605761	36034680	58.9648	1.39744	35.7	58
chr15	1	64676183	726955	40397136	62.4606	1.58448	35.6	58.2
chr16	1	60362399	692900	37895714	62.7803	1.61916	35.7	57.6
chr17	1	65088165	794131	42196969	64.8305	1.72183	35.7	57.1
chr18	1	56472973	772945	38148204	67.5513	1.93186	35.7	57.9
chr19	1	55516201	528942	31770890	57.2281	1.34229	35.6	57.6
chr20	1	58627490	819037	40448243	68.9919	1.97272	35.7	58.7
chr21	1	51742555	558839	31926300	61.7022	1.52407	35.7	57.5
chr22	1	61573679	577572	34934666	56.7364	1.32375	35.7	58.4
chr23	1	53134997	556007	32376486	60.9325	1.47567	35.7	58.3
chr24	1	48566227	678562	33836151	69.6701	1.97349	35.7	58.4
chr25	1	51730745	606072	32989195	63.771	1.65286	35.7	58.3
chr26	1	39257614	590268	28482924	72.5539	2.12443	35.7	57.2
chr27	1	46662488	515845	28851217	61.8296	1.55555	35.6	57.3
chr28	1	41733330	560832	28776277	68.9527	1.89725	35.7	58.3
chr29	1	42517134	399323	24339457	57.2462	1.32113	35.6	57.6
chr30	1	40643782	491686	26587200	65.4152	1.70607	35.6	58.5
chr31	1	39901454	422944	23552889	59.0276	1.49303	35.7	58.1
chr32	1	40225481	367082	22658577	56.3289	1.28502	35.6	56.6
chr33	1	32139216	326913	19027571	59.2036	1.42965	35.6	57.6
chr34	1	42397973	477936	26420363	62.3152	1.59281	35.7	57.9
chr35	1	28051305	351787	18020834	64.2424	1.77066	35.7	54.1
chr36	1	31223415	313063	18714335	59.9369	1.41226	35.6	58.5
chr37	1	30785915	338017	19008399	61.7438	1.54839	35.7	58.8
chr38	1	24803098	281424	15257267	61.5136	1.59746	35.6	57.9
chrX	1	124992030	1430371	80266071	64.217	1.61647	35.7	55.8
