#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	454277	38112764	30.8464	0.51874	35.7	57.9
chr2	1	84979418	340039	27903731	32.8359	0.564108	35.6	58
chr3	1	92479059	305442	26046455	28.1647	0.465353	35.7	58.1
chr4	1	89535178	300578	25379142	28.3454	0.473226	35.7	57.4
chr5	1	89562946	382298	31086841	34.7095	0.602684	35.7	58.5
chr6	1	78113029	305626	25083520	32.1118	0.551811	35.7	57.8
chr7	1	81081596	285910	23872675	29.4428	0.493645	35.5	57.3
chr8	1	76405709	261268	22143081	28.9809	0.482207	35.7	57.4
chr9	1	61171909	304268	23942106	39.1391	0.702187	35.7	58.3
chr10	1	70643054	281462	23279853	32.9542	0.56225	35.7	58.5
chr11	1	74805798	249392	21348587	28.5387	0.47012	35.7	57.4
chr12	1	72970719	224466	19424354	26.6194	0.433146	35.6	58.3
chr13	1	64299765	208194	17628486	27.4161	0.45617	35.7	57.7
chr14	1	61112200	183506	16045789	26.2563	0.423358	35.7	58
chr15	1	64676183	220996	18762167	29.0094	0.481808	35.6	58.2
chr16	1	60362399	209569	17658632	29.2544	0.489526	35.7	57.5
chr17	1	65088165	240508	19940426	30.636	0.521159	35.7	57.1
chr18	1	56472973	233522	18821481	33.3283	0.583847	35.7	57.9
chr19	1	55516201	160179	14029581	25.2711	0.406675	35.6	57.5
chr20	1	58627490	248087	20218267	34.486	0.597955	35.7	58.7
chr21	1	51742555	170078	14631505	28.2775	0.463299	35.7	57.5
chr22	1	61573679	174881	15368400	24.9594	0.400901	35.7	58.4
chr23	1	53134997	168770	14593493	27.4649	0.447581	35.7	58.3
chr24	1	48566227	205646	16782256	34.5554	0.598335	35.7	58.5
chr25	1	51730745	183486	15486588	29.9369	0.500573	35.6	58.3
chr26	1	39257614	178101	14327075	36.495	0.641307	35.7	57.2
chr27	1	46662488	156147	13213201	28.3165	0.470879	35.6	57.3
chr28	1	41733330	169276	14020467	33.5954	0.572815	35.7	58.4
chr29	1	42517134	120801	10630168	25.0021	0.399699	35.6	57.6
chr30	1	40643782	149424	12532589	30.8352	0.518419	35.6	58.5
chr31	1	39901454	128200	10865219	27.2301	0.452485	35.7	58.1
chr32	1	40225481	111071	9750118	24.2387	0.389039	35.7	56.6
chr33	1	32139216	98733	8537096	26.5629	0.431642	35.6	57.6
chr34	1	42397973	145570	12282426	28.9694	0.485197	35.7	58
chr35	1	28051305	106784	8473497	30.2071	0.537762	35.7	54.1
chr36	1	31223415	95190	8337958	26.7042	0.429165	35.7	58.4
chr37	1	30785915	101842	8719917	28.3244	0.466052	35.7	58.7
chr38	1	24803098	85108	7147771	28.8181	0.48271	35.6	57.8
chrX	1	124992030	433396	36969599	29.5776	0.489695	35.7	55.8
