#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1383795	77402122	62.6451	1.57965	35.7	57.9
chr2	1	84979418	1039894	55525638	65.3401	1.72513	35.6	58.1
chr3	1	92479059	934014	54559752	58.9969	1.42355	35.7	58.1
chr4	1	89535178	916884	52991842	59.1855	1.44357	35.7	57.4
chr5	1	89562946	1165071	60582055	67.6419	1.83695	35.7	58.5
chr6	1	78113029	931593	50131199	64.1778	1.6828	35.7	57.8
chr7	1	81081596	871599	49392658	60.9172	1.50488	35.5	57.3
chr8	1	76405709	797738	45835985	59.9903	1.47247	35.7	57.4
chr9	1	61171909	927809	44577714	72.8729	2.14184	35.7	58.3
chr10	1	70643054	859807	46229082	65.4404	1.71759	35.7	58.5
chr11	1	74805798	761989	44710918	59.7693	1.43642	35.7	57.4
chr12	1	72970719	687030	41522912	56.9035	1.32641	35.6	58.3
chr13	1	64299765	633503	36890424	57.3726	1.38795	35.7	57.7
chr14	1	61112200	559964	34558197	56.5488	1.29208	35.7	58
chr15	1	64676183	671797	38843377	60.0582	1.46407	35.6	58.2
chr16	1	60362399	639914	36479729	60.4345	1.4952	35.7	57.6
chr17	1	65088165	734388	40671377	62.4866	1.59237	35.7	57.1
chr18	1	56472973	714092	36855666	65.2625	1.78455	35.7	57.9
chr19	1	55516201	488941	30444834	54.8395	1.24087	35.6	57.6
chr20	1	58627490	757375	39127609	66.7394	1.82422	35.7	58.7
chr21	1	51742555	516402	30673810	59.2816	1.40814	35.7	57.5
chr22	1	61573679	533781	33471090	54.3594	1.22339	35.7	58.4
chr23	1	53134997	513908	31069484	58.4727	1.36398	35.7	58.3
chr24	1	48566227	627409	32739660	67.4124	1.82473	35.7	58.5
chr25	1	51730745	560277	31756847	61.3887	1.52802	35.7	58.3
chr26	1	39257614	545237	27586870	70.2714	1.9625	35.7	57.2
chr27	1	46662488	476814	27709054	59.3819	1.43779	35.6	57.3
chr28	1	41733330	518575	27815922	66.6516	1.75442	35.7	58.3
chr29	1	42517134	368835	23293591	54.7864	1.2203	35.6	57.6
chr30	1	40643782	454547	25606934	63.0033	1.57724	35.6	58.5
chr31	1	39901454	390831	22617476	56.6833	1.3796	35.7	58.1
chr32	1	40225481	339374	21684409	53.9071	1.18812	35.6	56.7
chr33	1	32139216	301892	18240827	56.7557	1.31963	35.6	57.6
chr34	1	42397973	441342	25389978	59.8849	1.47067	35.7	57.9
chr35	1	28051305	324953	17340921	61.8186	1.63555	35.7	54.1
chr36	1	31223415	289042	17933068	57.4347	1.30397	35.6	58.5
chr37	1	30785915	312745	18287527	59.4023	1.43276	35.7	58.8
chr38	1	24803098	260121	14691322	59.2318	1.47643	35.6	57.9
chrX	1	124992030	1322462	77190664	61.7565	1.49448	35.7	55.8
