#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	817097	57639484	46.6503	0.932908	35.7	57.9
chr2	1	84979418	612921	41833160	49.2274	1.01706	35.6	58
chr3	1	92479059	551142	39955241	43.2046	0.83975	35.7	58.1
chr4	1	89535178	541251	38876854	43.4208	0.851963	35.7	57.4
chr5	1	89562946	688175	46103145	51.4757	1.08488	35.7	58.5
chr6	1	78113029	550347	37648755	48.1978	0.993693	35.7	57.8
chr7	1	81081596	515008	36381801	44.8706	0.889064	35.5	57.3
chr8	1	76405709	470702	33817588	44.2606	0.868943	35.7	57.4
chr9	1	61171909	547571	34757337	56.8191	1.26384	35.7	58.3
chr10	1	70643054	507190	34850922	49.3338	1.01299	35.7	58.5
chr11	1	74805798	450084	32793333	43.838	0.848633	35.7	57.4
chr12	1	72970719	405789	30131314	41.2923	0.783259	35.6	58.3
chr13	1	64299765	374256	26998822	41.989	0.819911	35.7	57.7
chr14	1	61112200	330192	24907900	40.7577	0.761717	35.7	58
chr15	1	64676183	396789	28610821	44.237	0.864742	35.6	58.2
chr16	1	60362399	377550	26934459	44.6213	0.882182	35.7	57.5
chr17	1	65088165	432749	30212626	46.418	0.938305	35.7	57.1
chr18	1	56472973	420773	27912911	49.427	1.05149	35.7	57.9
chr19	1	55516201	288772	21886964	39.4245	0.733105	35.6	57.6
chr20	1	58627490	447249	29883544	50.9719	1.07776	35.7	58.7
chr21	1	51742555	305508	22455756	43.399	0.83283	35.7	57.5
chr22	1	61573679	315510	24043343	39.0481	0.72318	35.7	58.4
chr23	1	53134997	302764	22535113	42.4111	0.803331	35.7	58.3
chr24	1	48566227	370509	24930698	51.3334	1.07767	35.7	58.5
chr25	1	51730745	330152	23470502	45.3705	0.900494	35.7	58.3
chr26	1	39257614	320890	21170222	53.9264	1.15553	35.7	57.2
chr27	1	46662488	281871	20288724	43.4797	0.850095	35.6	57.3
chr28	1	41733330	305490	20988732	50.2925	1.03358	35.7	58.3
chr29	1	42517134	217862	16691277	39.2578	0.721014	35.6	57.6
chr30	1	40643782	268322	19007944	46.7672	0.931121	35.6	58.5
chr31	1	39901454	230439	16578875	41.5496	0.813654	35.7	58.1
chr32	1	40225481	200480	15385201	38.2474	0.701523	35.7	56.6
chr33	1	32139216	177854	13234860	41.1798	0.777456	35.6	57.6
chr34	1	42397973	260601	18681552	44.0624	0.86829	35.7	57.9
chr35	1	28051305	191757	12845904	45.7943	0.965529	35.7	54.2
chr36	1	31223415	171005	12943945	41.4559	0.771215	35.6	58.5
chr37	1	30785915	184063	13427387	43.6154	0.843	35.6	58.8
chr38	1	24803098	154038	10900630	43.9487	0.874414	35.6	57.9
chrX	1	124992030	780381	56696385	45.36	0.882065	35.7	55.8
