#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	363837	32000940	25.8998	0.415512	35.7	57.9
chr2	1	84979418	272035	23481748	27.6323	0.451192	35.6	58.1
chr3	1	92479059	244492	21753966	23.5231	0.372452	35.7	58
chr4	1	89535178	240078	21192245	23.6692	0.378064	35.7	57.4
chr5	1	89562946	305668	26204658	29.2584	0.481743	35.7	58.6
chr6	1	78113029	244321	21050776	26.9491	0.441198	35.7	57.8
chr7	1	81081596	229505	20019364	24.6904	0.39634	35.5	57.3
chr8	1	76405709	209130	18545768	24.2728	0.385997	35.7	57.4
chr9	1	61171909	243586	20350785	33.2682	0.56222	35.7	58.3
chr10	1	70643054	225441	19624298	27.7795	0.4504	35.7	58.5
chr11	1	74805798	199486	17850772	23.8628	0.37621	35.6	57.3
chr12	1	72970719	179556	16197155	22.1968	0.346454	35.6	58.3
chr13	1	64299765	166493	14749680	22.9389	0.364679	35.7	57.7
chr14	1	61112200	146871	13362131	21.8649	0.338925	35.7	58
chr15	1	64676183	176848	15682196	24.2473	0.385344	35.6	58.2
chr16	1	60362399	167385	14775046	24.4772	0.391013	35.7	57.6
chr17	1	65088165	192046	16713147	25.6777	0.416115	35.7	57.1
chr18	1	56472973	186814	15867747	28.0979	0.467027	35.7	57.9
chr19	1	55516201	128327	11674978	21.0299	0.32575	35.6	57.6
chr20	1	58627490	198777	17069862	29.1158	0.479037	35.7	58.7
chr21	1	51742555	136649	12282085	23.7369	0.372438	35.7	57.6
chr22	1	61573679	140041	12794085	20.7785	0.321026	35.7	58.4
chr23	1	53134997	135075	12180023	22.9228	0.358373	35.7	58.3
chr24	1	48566227	164700	14169286	29.1752	0.479277	35.7	58.5
chr25	1	51730745	146997	12994101	25.1187	0.401209	35.6	58.3
chr26	1	39257614	142315	12094246	30.8074	0.512709	35.7	57.2
chr27	1	46662488	124961	11062132	23.7067	0.376866	35.6	57.3
chr28	1	41733330	135453	11785796	28.2407	0.458303	35.7	58.4
chr29	1	42517134	96272	8813136	20.7284	0.318682	35.6	57.6
chr30	1	40643782	119201	10476449	25.7763	0.41353	35.6	58.5
chr31	1	39901454	102429	9081200	22.7591	0.361425	35.7	58.1
chr32	1	40225481	88860	8086168	20.1021	0.311017	35.7	56.6
chr33	1	32139216	79233	7124311	22.167	0.346372	35.6	57.6
chr34	1	42397973	116491	10299507	24.2925	0.38812	35.7	58
chr35	1	28051305	85387	7112900	25.3568	0.429822	35.7	54.2
chr36	1	31223415	76412	6962219	22.2981	0.344657	35.7	58.4
chr37	1	30785915	81250	7265222	23.5992	0.371773	35.7	58.7
chr38	1	24803098	68055	5992954	24.1621	0.386047	35.6	57.8
chrX	1	124992030	346347	30891005	24.7144	0.391374	35.7	55.8
