#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1180611	71419194	57.8029	1.34784	35.7	57.9
chr2	1	84979418	886384	51420533	60.5094	1.47038	35.6	58.1
chr3	1	92479059	796492	50098975	54.1733	1.21387	35.7	58.1
chr4	1	89535178	781509	48629519	54.3133	1.23031	35.7	57.4
chr5	1	89562946	993520	56283825	62.8428	1.5663	35.7	58.5
chr6	1	78113029	794732	46365110	59.3564	1.43535	35.7	57.8
chr7	1	81081596	743827	45431066	56.0313	1.28421	35.5	57.3
chr8	1	76405709	679620	42133782	55.1448	1.25456	35.7	57.4
chr9	1	61171909	790809	41750919	68.2518	1.82556	35.7	58.3
chr10	1	70643054	732798	42794157	60.578	1.46397	35.7	58.5
chr11	1	74805798	650019	41041238	54.8637	1.22535	35.7	57.4
chr12	1	72970719	585411	37970406	52.0351	1.13027	35.6	58.3
chr13	1	64299765	540362	33837376	52.6244	1.18388	35.7	57.7
chr14	1	61112200	476770	31521895	51.5804	1.09973	35.7	58
chr15	1	64676183	572693	35687805	55.1792	1.24816	35.6	58.2
chr16	1	60362399	545437	33546603	55.5753	1.2744	35.7	57.6
chr17	1	65088165	626125	37508408	57.6271	1.35755	35.7	57.1
chr18	1	56472973	608283	34167579	60.5025	1.52015	35.7	57.9
chr19	1	55516201	416701	27759174	50.0019	1.05737	35.6	57.6
chr20	1	58627490	645889	36398183	62.0838	1.55581	35.7	58.7
chr21	1	51742555	440543	28144619	54.3936	1.20116	35.7	57.5
chr22	1	61573679	455632	30522406	49.5705	1.04436	35.7	58.4
chr23	1	53134997	438185	28433684	53.5122	1.16279	35.7	58.3
chr24	1	48566227	535314	30431407	62.6596	1.55679	35.7	58.4
chr25	1	51730745	477117	29204335	56.4545	1.30139	35.7	58.3
chr26	1	39257614	464217	25680083	65.4143	1.67105	35.7	57.2
chr27	1	46662488	406972	25406283	54.4469	1.22699	35.6	57.3
chr28	1	41733330	442005	25772699	61.7557	1.4956	35.7	58.3
chr29	1	42517134	314805	21215793	49.8994	1.04154	35.6	57.6
chr30	1	40643782	387920	23620699	58.1164	1.34617	35.6	58.5
chr31	1	39901454	332875	20723652	51.9371	1.17506	35.7	58.1
chr32	1	40225481	289527	19723083	49.0313	1.01336	35.6	56.6
chr33	1	32139216	257415	16678118	51.8934	1.12473	35.6	57.6
chr34	1	42397973	376530	23324527	55.0133	1.25462	35.7	57.9
chr35	1	28051305	276808	15957111	56.8854	1.39298	35.7	54.1
chr36	1	31223415	246637	16376034	52.4479	1.11252	35.6	58.5
chr37	1	30785915	266576	16806829	54.5926	1.22121	35.7	58.8
chr38	1	24803098	221798	13531340	54.555	1.25916	35.6	57.9
chrX	1	124992030	1126755	70872970	56.702	1.27339	35.7	55.8
