#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	2106936	92300261	74.7029	2.40557	35.7	57.9
chr2	1	84979418	1583192	65480539	77.0546	2.62759	35.6	58.1
chr3	1	92479059	1424284	65988276	71.3548	2.1709	35.7	58.1
chr4	1	89535178	1396091	64017584	71.4999	2.19849	35.7	57.4
chr5	1	89562946	1775451	70812234	79.0642	2.79895	35.7	58.5
chr6	1	78113029	1419816	59275426	75.8842	2.56483	35.7	57.8
chr7	1	81081596	1329381	59470239	73.3462	2.29539	35.5	57.3
chr8	1	76405709	1216499	55145072	72.174	2.24535	35.7	57.5
chr9	1	61171909	1413305	51012389	83.3919	3.26282	35.7	58.3
chr10	1	70643054	1311306	54534221	77.1969	2.61875	35.7	58.5
chr11	1	74805798	1160277	53975966	72.1548	2.1873	35.7	57.4
chr12	1	72970719	1047739	50716044	69.5019	2.023	35.6	58.3
chr13	1	64299765	966080	44817555	69.701	2.11647	35.7	57.7
chr14	1	61112200	855639	42382048	69.3512	1.97424	35.7	58
chr15	1	64676183	1022787	46761975	72.3017	2.2293	35.6	58.2
chr16	1	60362399	975284	43764289	72.5026	2.27899	35.7	57.6
chr17	1	65088165	1119104	48562740	74.6107	2.42637	35.7	57.1
chr18	1	56472973	1089745	43342995	76.75	2.72324	35.7	57.9
chr19	1	55516201	745208	37435911	67.4324	1.89136	35.6	57.6
chr20	1	58627490	1153306	45744648	78.0259	2.77774	35.7	58.7
chr21	1	51742555	788283	37162122	71.8212	2.14973	35.7	57.5
chr22	1	61573679	815381	41290033	67.0579	1.86837	35.7	58.4
chr23	1	53134997	781805	37763563	71.071	2.07447	35.7	58.3
chr24	1	48566227	957493	38319583	78.9017	2.78465	35.7	58.5
chr25	1	51730745	854289	38126708	73.7022	2.32939	35.7	58.3
chr26	1	39257614	832305	31972782	81.4435	2.99619	35.7	57.2
chr27	1	46662488	727622	33533993	71.865	2.19384	35.6	57.4
chr28	1	41733330	792404	32721612	78.4064	2.68177	35.7	58.3
chr29	1	42517134	561383	28739720	67.5956	1.85714	35.6	57.6
chr30	1	40643782	692937	30572078	75.2196	2.40403	35.6	58.5
chr31	1	39901454	597180	27494078	68.905	2.10793	35.7	58.1
chr32	1	40225481	517327	26861274	66.7768	1.81158	35.6	56.7
chr33	1	32139216	460330	22270725	69.2945	2.01338	35.6	57.6
chr34	1	42397973	673994	30652081	72.2961	2.2457	35.7	57.9
chr35	1	28051305	494607	20760040	74.0074	2.48908	35.6	54.1
chr36	1	31223415	441138	21952159	70.3067	1.98998	35.6	58.4
chr37	1	30785915	476287	22080584	71.723	2.18222	35.7	58.8
chr38	1	24803098	396469	17666458	71.2268	2.24995	35.6	57.9
chrX	1	124992030	2017378	92991076	74.3976	2.27958	35.7	55.8
