#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	703509	52282067	42.3143	0.80327	35.7	57.9
chr2	1	84979418	527658	38061970	44.7896	0.87549	35.6	58
chr3	1	92479059	474730	36098213	39.0339	0.723182	35.7	58.1
chr4	1	89535178	465851	35128374	39.2342	0.733418	35.7	57.4
chr5	1	89562946	593136	42068619	46.971	0.935158	35.7	58.5
chr6	1	78113029	473872	34224837	43.8145	0.855603	35.7	57.8
chr7	1	81081596	443032	32918965	40.5998	0.764904	35.5	57.3
chr8	1	76405709	405217	30612343	40.0655	0.748111	35.7	57.4
chr9	1	61171909	471415	31862333	52.0865	1.08784	35.7	58.2
chr10	1	70643054	436383	31714556	44.8941	0.871531	35.7	58.5
chr11	1	74805798	386726	29565293	39.5227	0.729222	35.7	57.3
chr12	1	72970719	349387	27164933	37.2272	0.674423	35.6	58.3
chr13	1	64299765	322756	24416529	37.973	0.707107	35.7	57.7
chr14	1	61112200	283951	22390683	36.6386	0.655034	35.7	58
chr15	1	64676183	341921	25877825	40.0114	0.74515	35.6	58.2
chr16	1	60362399	325314	24394244	40.413	0.760084	35.7	57.5
chr17	1	65088165	373604	27443341	42.1633	0.810014	35.7	57.1
chr18	1	56472973	361695	25411682	44.998	0.903991	35.7	57.9
chr19	1	55516201	248547	19668485	35.4284	0.631052	35.6	57.6
chr20	1	58627490	384610	27265187	46.5058	0.926795	35.7	58.7
chr21	1	51742555	263451	20278905	39.1919	0.718013	35.7	57.5
chr22	1	61573679	271541	21623053	35.1174	0.622497	35.7	58.4
chr23	1	53134997	261110	20318812	38.24	0.692777	35.7	58.3
chr24	1	48566227	319067	22748257	46.8397	0.928196	35.7	58.5
chr25	1	51730745	284555	21275343	41.1271	0.776063	35.7	58.3
chr26	1	39257614	275979	19309633	49.187	0.993616	35.7	57.2
chr27	1	46662488	242575	18318402	39.2572	0.731673	35.6	57.3
chr28	1	41733330	262669	19077863	45.7137	0.888704	35.7	58.4
chr29	1	42517134	187733	14992782	35.2629	0.621178	35.6	57.6
chr30	1	40643782	230685	17213083	42.3511	0.800558	35.6	58.5
chr31	1	39901454	198692	14995714	37.5819	0.701516	35.7	58.1
chr32	1	40225481	172746	13778122	34.2522	0.604507	35.7	56.6
chr33	1	32139216	153029	11910944	37.0605	0.669075	35.6	57.6
chr34	1	42397973	224615	16911988	39.8887	0.748419	35.7	58
chr35	1	28051305	165309	11636736	41.4838	0.832494	35.7	54.2
chr36	1	31223415	147406	11656337	37.332	0.66484	35.6	58.5
chr37	1	30785915	158362	12111667	39.3416	0.725107	35.6	58.8
chr38	1	24803098	132543	9869976	39.7933	0.752255	35.6	57.9
chrX	1	124992030	671430	51179396	40.9461	0.758868	35.7	55.8
