#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
chr1	1	123556469	1541871	81417356	65.8949	1.76031	35.7	57.9
chr2	1	84979418	1158235	58242091	68.5367	1.92173	35.6	58.1
chr3	1	92479059	1041089	57566227	62.2479	1.58663	35.7	58.1
chr4	1	89535178	1021701	55934938	62.4726	1.60869	35.7	57.4
chr5	1	89562946	1298463	63380361	70.7663	2.04709	35.7	58.5
chr6	1	78113029	1037590	52609403	67.3504	1.87412	35.7	57.8
chr7	1	81081596	971876	52112576	64.2718	1.67831	35.5	57.3
chr8	1	76405709	889364	48340669	63.2684	1.64165	35.7	57.4
chr9	1	61171909	1034408	46409027	75.8666	2.38795	35.7	58.3
chr10	1	70643054	958763	48483421	68.6315	1.91508	35.7	58.5
chr11	1	74805798	848782	47180139	63.0702	1.59996	35.7	57.4
chr12	1	72970719	766052	43955422	60.2371	1.47905	35.6	58.3
chr13	1	64299765	705855	38954398	60.5825	1.54665	35.7	57.7
chr14	1	61112200	624213	36588818	59.8715	1.44011	35.7	58
chr15	1	64676183	748993	40976802	63.3569	1.6325	35.6	58.2
chr16	1	60362399	713875	38429695	63.665	1.66806	35.7	57.6
chr17	1	65088165	818345	42773479	65.7162	1.77423	35.7	57.1
chr18	1	56472973	796176	38630646	68.4055	1.99004	35.7	57.9
chr19	1	55516201	544967	32279199	58.1437	1.38297	35.6	57.6
chr20	1	58627490	843689	40935058	69.8223	2.03202	35.7	58.7
chr21	1	51742555	576156	32402736	62.623	1.57123	35.7	57.5
chr22	1	61573679	595065	35487281	57.6338	1.36388	35.7	58.4
chr23	1	53134997	572914	32859415	61.8414	1.52034	35.7	58.3
chr24	1	48566227	699224	34246957	70.516	2.03359	35.7	58.4
chr25	1	51730745	624558	33466572	64.6938	1.70329	35.7	58.3
chr26	1	39257614	608480	28827471	73.4315	2.18997	35.7	57.2
chr27	1	46662488	531421	29263792	62.7137	1.60259	35.6	57.4
chr28	1	41733330	578136	29135755	69.8141	1.95584	35.7	58.3
chr29	1	42517134	411351	24724980	58.153	1.36078	35.6	57.6
chr30	1	40643782	506734	26958462	66.3286	1.75838	35.6	58.5
chr31	1	39901454	435866	23901854	59.9022	1.53868	35.7	58.1
chr32	1	40225481	378237	23026389	57.2433	1.32398	35.6	56.7
chr33	1	32139216	336650	19320676	60.1156	1.47221	35.6	57.6
chr34	1	42397973	492535	26798992	63.2082	1.64157	35.7	57.9
chr35	1	28051305	362410	18272155	65.1383	1.82372	35.7	54.1
chr36	1	31223415	322657	19012172	60.8908	1.4557	35.6	58.5
chr37	1	30785915	348322	19287845	62.6515	1.5958	35.7	58.8
chr38	1	24803098	289968	15475802	62.3946	1.64578	35.6	57.9
chrX	1	124992030	1473789	81416115	65.137	1.66552	35.7	55.8
